timestamp(Asia/Seoul),score,temp(°C),humid,co2,voc,pm25,light,noise
2019-09-23 16:45,75.7,27.3,45.3,2569.8,300.7,0,371.5,52.9
2019-09-23 17:00,76.2,27.2,45.4,2462.1,328.2,0,364.8,53.2
2019-09-23 17:15,77.2,27.1,46.2,2305,310.2,0,354.8,52.2
2019-09-23 17:30,76.7,27.6,48,2056.4,279.1,0,351.8,52.1
2019-09-23 17:45,76.3,27.8,49.6,1873,276.3,0,351.2,52.3
2019-09-23 18:00,78.4,27.1,50.7,1735.7,249.5,0,352.7,52.7
2019-09-23 18:15,77.8,26.6,52.8,1816.5,274.7,0,347.6,52.5
2019-09-23 18:30,77.8,26.4,52.1,1930.7,280.8,0,345.7,52.7
2019-09-23 18:45,77,26.3,52.7,2077.6,296.3,0,343,52.7
2019-09-23 19:00,76.3,26.2,51.9,2252,309.7,0,341.2,53
2019-09-23 19:15,75.1,26.5,52.2,2354.6,327.5,0,338.4,53.4
2019-09-23 19:30,74.1,26.6,51.8,2520.3,342,0,338,53.1
2019-09-23 19:45,72.9,26.7,52,2623.7,357.5,0,335.4,53.7
2019-09-23 20:00,72,26.9,51.7,2714.5,382.4,0,335.9,53
2019-09-23 20:15,70.6,26.7,52.5,2980.7,430.5,0,335.5,53.5
2019-09-23 20:30,70.8,26.6,51.7,3254.5,454.3,0,339.3,53.3
2019-09-23 20:45,70.9,26.7,50.9,3527.3,472.2,0,338.6,53.3
2019-09-23 21:00,71,26.5,51.1,3811.4,490.1,0,337.4,53.3
2019-09-23 21:15,71.4,26.3,50.6,4050.6,503.6,0,337.9,53
2019-09-23 21:30,71.7,26.6,49.6,4321.1,521.3,0,340.9,53.1
2019-09-23 21:45,69.4,27.3,49.8,4570.7,549.9,0,341.5,52.3
2019-09-23 22:00,69.6,27,50.9,4588.8,546,0,343.8,53.1
2019-09-23 22:15,70,26.4,52.7,4689.4,556.4,0,345.6,52.8
2019-09-23 22:30,70,26,53.9,4730.4,560.5,0,346.9,53.1
2019-09-23 22:45,69.9,25.9,54.6,4709.3,561.9,0,349.3,51.6
2019-09-23 23:00,69.9,25.8,55.1,4678.2,561,0,349.6,51.7
2019-09-23 23:15,69.7,25.7,55.7,4652.5,560.3,0,349.6,51.7
2019-09-23 23:30,69.5,25.7,56,4618.7,559.1,0,349.4,51.1
2019-09-23 23:45,68.6,26.5,54.8,4597,561.7,0,348.9,50.6
2019-09-24 0:00,68.4,26.7,54.4,4497.8,550.3,0,349.2,50.2
2019-09-24 0:15,69,26.5,54.4,4398.3,546.5,0,147.5,50.1
2019-09-24 0:30,69,26.4,54.5,4314.2,542.2,0,0,50
2019-09-24 0:45,69.1,26.4,54,4055.8,527.8,0,0,50
2019-09-24 1:00,69.9,26.4,53.9,3884.4,516.7,0,0,50
2019-09-24 1:15,70,26.4,53.8,3768.3,509.3,0,0,50
2019-09-24 1:30,70,26.3,53.9,3695.4,506.3,0,0,49.9
2019-09-24 1:45,70,26.2,53.9,3612.1,501.3,0,0,49.9
2019-09-24 2:00,70,26.2,53.9,3526.4,495.1,0,0,49.9
2019-09-24 2:15,70,26.2,53.9,3466.2,490.1,0,0,49.9
2019-09-24 2:30,70,26.1,53.9,3389.1,483.8,0,0,49.9
2019-09-24 2:45,70.1,26.1,53.9,3312.4,476.4,0,0,49.9
2019-09-24 3:00,70.5,26,54,3246.2,472.6,0,0,49.9
2019-09-24 3:15,71,25.9,54.3,3191.7,470.4,0,19.5,50.3
2019-09-24 3:30,73.6,24.6,56.3,2670.8,396.6,0,349.9,52.5
2019-09-24 3:45,79.7,24,58.3,1557.6,243.2,0,352.4,52.3
2019-09-24 4:00,85.5,24.4,58.2,1022.6,146.9,0,59.4,50.7
2019-09-24 4:15,90.3,24.7,55.9,767.1,70.4,0,0,49.9
2019-09-24 4:30,91.8,24.6,55.2,662.8,36.9,0,0,49.9
2019-09-24 4:45,93.2,24.6,54.8,599.8,20.5,0,0,49.9
2019-09-24 5:00,93.5,24.5,54.6,571.2,20,0,0,49.8
2019-09-24 5:15,94.8,24.4,54.5,530.5,20,0,0,49.9
2019-09-24 5:30,95.2,24.3,54.5,503.6,20,0,0,50
2019-09-24 5:45,95.8,24.2,54.4,495.3,20,0,0,49.9
2019-09-24 6:00,95.4,24.3,54.3,504.2,20,0,0,49.8
2019-09-24 6:15,96,24.3,54.1,495.9,20,0,0.3,50
2019-09-24 6:30,94.2,23.6,56,523.4,21.2,0,4.2,51.6
2019-09-24 6:45,94,23.3,57,516,25.9,0,10.9,51.2
2019-09-24 7:00,94,23.4,56.8,523.7,53.9,0,121.7,51.3
2019-09-24 7:15,94,23.3,57,502.3,58.2,0,390.3,51.5
2019-09-24 7:30,94,23.5,56.9,514.8,66.5,0,408,51.4
2019-09-24 7:45,93.1,23.8,56.7,548.1,83.1,0,434.7,51.7
2019-09-24 8:00,92,23.9,56.9,593.6,109.7,0,468.4,51.6
2019-09-24 8:15,90.9,24.1,57.1,655.7,116,0,507.5,51.9
2019-09-24 8:30,90,24.4,56.9,726.5,123,0,531.1,52.1
2019-09-24 8:45,90,24.8,56.2,768.5,124.4,0,550.5,51.9
2019-09-24 9:00,89,25.1,55.6,821.9,141.8,0,560.9,52.3
2019-09-24 9:15,86.9,25.6,55.3,919.2,164.2,0,566.8,52.6
2019-09-24 9:30,85.5,26,54.9,991.6,177.2,0,573.4,52.7
2019-09-24 9:45,84.6,26.2,54.4,1057,185.7,0,578.9,52.6
2019-09-24 10:00,83.1,26.5,54.3,1158.8,198.7,0,592,52.6
2019-09-24 10:15,82.6,26.6,53.7,1197.8,195.7,0,598.8,52.8
2019-09-24 10:30,82.7,26.8,52.9,1194.5,192.6,0,601,52.6
2019-09-24 10:45,83.4,27,52.1,1139.7,169.2,0,618.6,52.7
2019-09-24 11:00,84.1,27,52,1090.3,158.5,0,634.7,52.4
2019-09-24 11:15,83.9,27.2,51,1100.1,165,0,664,52.5
2019-09-24 11:30,84.6,27.3,50.4,1050.2,160,0,684.1,52.6
2019-09-24 11:45,86.8,27.3,49.5,927.3,119.5,0,699.1,52.6
2019-09-24 12:00,88.4,27.5,48,863,108,0,705.1,52.8
2019-09-24 12:15,89,27.4,48.2,841.4,101.1,0,701.2,52.3
2019-09-24 12:30,90.4,27.2,46.1,835.3,85.7,0,685.9,52.6
2019-09-24 12:45,89.1,27.2,44.3,917.2,103.8,0,688.1,52.6
2019-09-24 13:00,87.3,27.5,43.3,1007.6,125.4,0,639.8,52.9
2019-09-24 13:15,85.3,27.6,42.7,1117.1,171.2,0,559.9,52.6
2019-09-24 13:30,83.3,27.5,43.4,1317.3,199.6,0,575.9,52.3
2019-09-24 13:45,81.5,27.5,43.3,1462.7,217.5,0,572.8,52.4
2019-09-24 14:00,80.8,27.5,43.3,1567.6,236.9,0,512,52.6
2019-09-24 14:15,79.4,27.6,43.2,1692.7,265.8,0,553.2,52.8
2019-09-24 14:30,78.5,27.6,43.6,1852.3,286.7,0,503.2,52.9
2019-09-24 14:45,77.8,27.5,44.1,2018.8,308.2,0,526.4,53.1
2019-09-24 15:00,77,27.5,43.7,2096,330.4,0,452,53
2019-09-24 15:15,77,27.2,44.2,2248.5,331.6,0,418,52.8
2019-09-24 15:30,76.6,27.1,44.3,2362,332.7,0,408.3,52.9
2019-09-24 15:45,75.4,27.2,44.3,2529.9,343.2,0,418.7,52.5
2019-09-24 16:00,75,27.2,44.2,2607.9,343.6,0,392.6,52.6
2019-09-24 16:15,74.7,27.3,44.5,2645.2,348.2,0,381.9,53.3
2019-09-24 16:30,74.2,27.3,44.6,2710.1,351.9,0,370.7,52.7
2019-09-24 16:45,75.7,27.1,44.9,2563.8,334.4,0,373,53
2019-09-24 17:00,77.6,26.9,45.3,2299.2,312.5,0,363.5,52.7
2019-09-24 17:15,78.7,27,45.8,2100.7,291.6,0,355,52.3
2019-09-24 17:30,76.9,27.4,48.2,2059,305.1,0,351.1,52.4
2019-09-24 17:45,76.6,27.1,50.3,1980.9,306.6,0,348.7,52.3
2019-09-24 18:00,77.1,27,50.4,1916.9,302.2,0,347.3,52.9
2019-09-24 18:15,76.4,26.9,52.5,1833.4,322.4,0,346.4,52.4
2019-09-24 18:30,77.7,26.9,51.6,1698.4,305.5,0,346.5,52.5
2019-09-24 18:45,78.9,26.7,53.2,1496.9,278.5,0,344.9,52.6
2019-09-24 19:00,80.9,26.9,52.5,1295.6,248.7,0,347.4,52.9
2019-09-24 19:15,82,27,52.7,1185.9,231.1,0,347,52.9
2019-09-24 19:30,80.2,27,53.5,1276.3,264.4,0,347.8,53
2019-09-24 19:45,77.8,26.9,54.7,1448.7,300.5,0,340.8,53.2
2019-09-24 20:00,75.8,27,55.4,1623.4,329.2,0,341.7,53.1
2019-09-24 20:15,75,26.9,56,1741.9,345.1,0,339.5,53.1
2019-09-24 20:30,74.3,26.9,56.3,1837.6,359.3,0,341.3,53.2
2019-09-24 20:45,74.2,27,55.9,1847.4,356.4,0,341.9,53.3
2019-09-24 21:00,73.4,26.9,56.6,1943.2,370.1,0,340.6,53.1
2019-09-24 21:15,78.1,26.3,51.6,1871.5,336.7,0,342.9,52.9
2019-09-24 21:30,81.3,25.8,46,1974,322.1,0,345.4,52.9
2019-09-24 21:45,79.4,26,48.6,2034.5,350.4,0,344.9,51.3
2019-09-24 22:00,77,26.2,53,1906.6,353.3,0,344.8,53
2019-09-24 22:15,76,25.8,57.6,1786.9,363.2,0,346.2,52.7
2019-09-24 22:30,78.2,26.2,54,1632.9,327.3,0,347.5,52.6
2019-09-24 22:45,83,25.9,47.7,1569.4,296.9,0,351.3,52.4
2019-09-24 23:00,84,25.5,44.9,1610.4,290.3,0,350.9,52.5
2019-09-24 23:15,84.5,24.9,46.4,1598.2,285.3,0,351.5,52.2
2019-09-24 23:30,80.4,25.4,52.7,1613.8,324.4,0,351.1,51.5
2019-09-24 23:45,79.7,25.8,53,1597,314.6,0,349.7,50.9
2019-09-25 0:00,80.8,26.1,52.3,1442.8,291.4,0,352.5,50.4
2019-09-25 0:15,83.5,26,52.1,1239.1,250.3,0,180.3,50.1
2019-09-25 0:30,86.8,25.9,52.1,991.3,197.1,0,0,50
2019-09-25 0:45,89.4,25.8,52.3,820.3,165.1,0,0,50
2019-09-25 1:00,90.5,25.7,52.6,735,150.4,0,0,49.9
2019-09-25 1:15,91.8,25.6,53,659.2,130.5,0,0,49.9
2019-09-25 1:30,92.7,25.5,53.1,601.9,112.3,0,0,50
2019-09-25 1:45,93.8,25.5,53.2,567.5,101.4,0,0,49.9
2019-09-25 2:00,94.7,25.4,53.3,531.8,94.6,0,0,49.9
2019-09-25 2:15,95,25.4,53.3,511,87.2,0,0,50
2019-09-25 2:30,96,25.4,53.1,491.5,81.3,0,0,50
2019-09-25 2:45,96,25.4,53.1,479.7,71.7,0,0,50
2019-09-25 3:00,96,25.3,53.2,474.2,63.7,0,0,50
2019-09-25 3:15,96,25.3,53.4,461.8,56.9,0,199.5,52.8
2019-09-25 3:30,96,25,53.8,455.5,32.5,0,351.9,50.8
2019-09-25 3:45,95.8,24.9,54.3,452.8,21,0,328.9,51.6
2019-09-25 4:00,94.5,24.7,56.5,448.4,33.9,0,0,50.1
2019-09-25 4:15,95,24.6,55.4,451.3,27.2,0,0,50
2019-09-25 4:30,95,24.5,55.2,455.8,20.9,0,0,50.1
2019-09-25 4:45,95,24.4,55,441,20,0,0,50
2019-09-25 5:00,95,24.4,54.8,432.7,20,0,0,50.1
2019-09-25 5:15,95,24.3,54.9,437,20,0,0,50
2019-09-25 5:30,95,24.3,54.9,432.9,20,0,0,50.1
2019-09-25 5:45,95,24.2,55.2,432.2,20,0,0,50
2019-09-25 6:00,95,24.1,55.3,427.7,20,0,0,49.9
2019-09-25 6:15,95,24.1,55.2,435,20,0,0.3,50.1
2019-09-25 6:30,93.9,23.6,57.5,443.5,23.8,0,5.1,51.4
2019-09-25 6:45,93,23.2,58.8,437.8,20.1,0,10.9,51.4
2019-09-25 7:00,93,23.1,58.9,439.1,20,0,309.1,51.5
2019-09-25 7:15,93.1,23.3,58.7,449.6,20.2,0,387.3,51.3
2019-09-25 7:30,93,23.5,58.8,462.7,21.1,0,412.4,51.6
2019-09-25 7:45,93,23.6,58.9,492.4,33.5,0,402.6,51.7
2019-09-25 8:00,92.7,23.8,58.7,529.8,56.6,0,430.5,51.9
2019-09-25 8:15,91.9,24.1,58.2,572.1,67.9,0,452.7,51.9
2019-09-25 8:30,91,24.3,58,605.9,79.4,0,483.7,52.1
2019-09-25 8:45,90.4,24.5,58.2,673.3,99.3,0,493.9,52.4
2019-09-25 9:00,89.9,24.7,57.6,735.6,99.7,0,504.6,52.3
2019-09-25 9:15,87.6,25,58.3,822.8,162.5,0,505.5,52.3
2019-09-25 9:30,86,25.1,56.8,929.6,232.4,0,510.2,52.4
2019-09-25 9:45,84.4,25.4,57.4,1005,226,0,467.6,52.4
2019-09-25 10:00,84.6,25.4,55.9,1081.5,223.3,0,465.4,52.2
2019-09-25 10:15,82.4,25.7,56.2,1204.3,240.6,0,489.7,52.3
2019-09-25 10:30,81,25.8,55.2,1345.7,254.2,0,513.2,52.6
2019-09-25 10:45,79.9,25.9,54.3,1479.6,275.4,0,526.9,52.3
2019-09-25 11:00,77.5,26.3,56.3,1587.1,286.8,0,553,52.3
2019-09-25 11:15,77,26.5,55.5,1661.7,292.5,0,635.9,52.6
2019-09-25 11:30,77.2,26.6,55.2,1670.9,287.1,0,478.5,52.3
2019-09-25 11:45,77.3,26.8,55,1559.1,266.5,0,535.9,52.3
2019-09-25 12:00,78.3,26.9,54,1487.3,253.5,0,655.6,52.4
2019-09-25 12:15,78.4,27.1,53.1,1489.6,248.9,0,680.2,52.2
2019-09-25 12:30,80.1,27.3,51.1,1392.6,221.3,0,738.4,52.2
2019-09-25 12:45,82.2,27,49,1398.2,212.7,0,662.9,52.6
2019-09-25 13:00,84.2,26.8,46.6,1379.4,196.3,0,583,52.4
2019-09-25 13:15,83.6,26.8,45.8,1454.4,208.1,0,614.2,52.5
2019-09-25 13:30,82.3,26.9,45.4,1544.4,225.2,0,560.4,52.9
2019-09-25 13:45,82.2,27,43.9,1552.9,229.4,0,516.3,52.8
2019-09-25 14:00,81.5,26.9,44.3,1697,259.1,0,459.1,52.9
2019-09-25 14:15,79.9,26.9,44.4,1901.4,289.1,0,454.2,53
2019-09-25 14:30,79.5,26.8,44.3,2043.2,293.5,0,474.8,53.5
2019-09-25 14:45,78.7,26.9,43.8,2132.6,295.5,0,486.8,52.7
2019-09-25 15:00,79.7,26.7,43.6,2076.7,279.8,0,431.9,52.5
2019-09-25 15:15,79.8,26.5,44.4,2149,285.8,0,434.7,53.1
2019-09-25 15:30,76,26.5,48.7,2531.5,344.2,0,422.9,53
2019-09-25 15:45,74.8,26.8,47.6,2816.2,359.6,0,392.4,52.8
2019-09-25 16:00,74.4,26.7,45.2,3002.8,353.9,0,382.1,52.8
2019-09-25 16:15,75,26.4,43.1,3176.9,351.1,0,373.9,53.1
2019-09-25 16:30,75,26.2,42.8,3364,363.1,0,366.7,53.3
2019-09-25 16:45,75.4,26,42.7,3571.1,377.2,0,359.1,53
2019-09-25 17:00,76,25.7,42.6,3747.2,392,0,355.5,52.9
2019-09-25 17:15,76,25.6,42.6,3828.3,401.8,0,350,53.2
2019-09-25 17:30,74.9,25.7,47.7,3996.7,447.1,0,351.4,53.3
2019-09-25 17:45,74,25.9,48.5,4014.6,457.1,0,349.4,52.7
2019-09-25 18:00,74,25.9,48,4027.4,455.9,0,350,52.8
2019-09-25 18:15,74.5,25.8,48.1,4017.2,454.7,0,345.2,52.6
2019-09-25 18:30,75,25.7,47.9,3945.5,451.7,0,348.7,52.3
2019-09-25 18:45,75,25.7,47.8,3874.4,451.3,0,346.7,52.8
2019-09-25 19:00,75,25.8,47.8,3841.9,465.9,0,344,53
2019-09-25 19:15,74.5,25.7,48,3831.6,480.5,0,342.7,52.6
2019-09-25 19:30,74.1,25.8,48.5,3713.8,482.4,0,341.8,52
2019-09-25 19:45,74,26.3,46.6,3687.4,482.2,0,342.3,52.4
2019-09-25 20:00,74.3,26.2,46.5,3669.6,479.2,0,341.8,52.3
2019-09-25 20:15,74.3,26.2,46.2,3720.1,483.2,0,341,52
2019-09-25 20:30,74.1,26.2,45.9,3744,490.7,0,342.1,52
2019-09-25 20:45,74.2,26.1,45.2,3810.2,492.8,0,341.2,52.2
2019-09-25 21:00,74.2,26.2,44.6,3822,493.2,0,340.3,52.3
2019-09-25 21:15,74.5,26.1,44.1,3827.1,491.1,0,341.8,52.1
2019-09-25 21:30,74.8,26,44.2,3825.7,491.1,0,341.1,51.8
2019-09-25 21:45,75,25.9,44.1,3773.1,486.2,0,342.8,51.9
2019-09-25 22:00,75,25.9,43.5,3639.3,472.2,0,342.2,52.2
2019-09-25 22:15,75.1,25.8,43.2,3521.3,460.1,0,343.9,51.8
2019-09-25 22:30,75.3,25.7,43.1,3422,449.3,0,343.8,51.6
2019-09-25 22:45,75.4,25.8,42.3,3299,434.7,0,348.2,51.4
2019-09-25 23:00,76,25.5,42,3172.1,419.3,0,348.7,51.2
2019-09-25 23:15,76.4,25.4,42.7,2998,404.3,0,348.6,51.2
2019-09-25 23:30,76.8,25.2,47,2868.1,413.1,0,348.2,50.6
2019-09-25 23:45,77.6,25.7,47.6,2576.1,386.6,0,348,50.4
2019-09-26 0:00,78.3,25.6,48,2390.8,367.5,0,168.2,50.1
2019-09-26 0:15,78.3,25.4,48.8,2385.9,374.6,0,0,50
2019-09-26 0:30,79.7,25.3,49.5,2110.2,338.8,0,0,50
2019-09-26 0:45,82.2,25.3,50.5,1625.3,273.9,0,0,50
2019-09-26 1:00,87,25.2,51.9,1110.4,182.1,0,0,50
2019-09-26 1:15,89.8,25.2,52.4,887.9,141.4,0,0,50.1
2019-09-26 1:30,91.8,25.1,53,732.5,115.1,0,0,50
2019-09-26 1:45,93.3,25,53.4,618.5,88.4,0,0,49.9
2019-09-26 2:00,94.7,25,53.5,556.4,72.5,0,0,49.9
2019-09-26 2:15,94.4,25,53.5,569.5,79.1,0,0,49.9
2019-09-26 2:30,94.7,24.9,53.9,545.1,68.4,0,0,49.9
2019-09-26 2:45,95.2,24.9,54.1,519.4,60.5,0,0,49.9
2019-09-26 3:00,95.5,24.9,54.3,502.6,51.5,0,0,50.3
2019-09-26 3:15,94.8,24.9,54.1,531.7,64.3,0,125.4,53
2019-09-26 3:30,93.4,24.6,54.3,594.8,96.9,0,352.6,52
2019-09-26 3:45,92.7,24.4,58.2,532.8,88.6,0,114.2,51.4
2019-09-26 4:00,94.2,24.7,56.8,490.2,68,0,0,49.8
2019-09-26 4:15,94.8,24.6,56.3,471.7,48.4,0,0,50
2019-09-26 4:30,95,24.6,56.1,467.5,38.5,0,0,50
2019-09-26 4:45,95,24.6,55.9,448,29.9,0,0,49.9
2019-09-26 5:00,95,24.7,55.8,440.7,24.4,0,0,50
2019-09-26 5:15,95,24.6,55.9,434.7,21.2,0,0,50
2019-09-26 5:30,95,24.6,56.1,440.4,21.2,0,0,50
2019-09-26 5:45,95,24.5,56.2,446.8,24.3,0,0,50
2019-09-26 6:00,94.8,24.4,56.4,451,32.1,0,0,50
2019-09-26 6:15,94.2,24.3,56.8,455.7,40,0,0,49.9
2019-09-26 6:30,94,24.1,57.4,474.3,48.3,0,2.4,51.3
2019-09-26 6:45,93.8,23.8,58.2,450.3,37,0,9.4,51.3
2019-09-26 7:00,93.6,23.8,58.5,431.4,23.9,0,253.2,51.4
2019-09-26 7:15,93.9,23.9,58.3,433.1,26.5,0,384.4,51.4
2019-09-26 7:30,93.7,23.9,58.4,446.6,33.2,0,384.4,51.5
2019-09-26 7:45,93.9,24.1,58.1,469.2,41.9,0,422.1,51.9
2019-09-26 8:00,93.7,24.3,58,505.3,56.5,0,455.9,52
2019-09-26 8:15,93.1,24.5,57.6,528.6,57.8,0,454.2,51.8
2019-09-26 8:30,92.5,24.7,57.4,560.2,70.8,0,503.8,52
2019-09-26 8:45,91.9,24.9,57.3,591,84.9,0,487.2,52.6
2019-09-26 9:00,91.4,25.2,56.9,610.6,93.4,0,527.1,52.2
2019-09-26 9:15,90.3,25.5,56.4,659.5,110.4,0,601.2,52.7
2019-09-26 9:30,89.4,25.9,55.8,704.5,108.7,0,593.6,52.8
2019-09-26 9:45,88.4,26.4,54.6,753.2,124.7,0,585.1,52.9
2019-09-26 10:00,87.1,26.6,54.6,816.1,140.4,0,539.7,52.6
2019-09-26 10:15,86.9,26.8,54.5,799.3,139.4,0,522.8,52.8
2019-09-26 10:30,85.1,26.9,54.7,877.5,159.5,0,566.5,52.8
2019-09-26 10:45,83.6,27,54.7,956.8,197.2,0,503,52.6
2019-09-26 11:00,83,26.9,55.1,1003,192.3,0,491.7,52.5
2019-09-26 11:15,84.1,26.9,54.7,967.4,169.9,0,519.3,52.1
2019-09-26 11:30,83.5,26.9,54.9,993.9,178.2,0,574.5,52.5
2019-09-26 11:45,83.6,26.9,54.1,1036,179.5,0,671.7,52.3
2019-09-26 12:00,84.8,27,54.5,921,152.6,0,665.4,52.2
2019-09-26 12:15,86.7,27,52.8,863.4,130.8,0,735.9,52.3
2019-09-26 12:30,89.4,26.5,50,865.1,113.4,0,692.5,52.6
2019-09-26 12:45,91.6,26.2,47.4,885,108.2,0,549.5,52.7
2019-09-26 13:00,88.8,25.9,50.3,958.9,150.1,0,456.3,52.4
2019-09-26 13:15,86,26.1,53.1,1001.4,181.9,0,430.1,52.8
2019-09-26 13:30,85.4,26.1,51.8,1109.6,190.6,0,441.2,52.9
2019-09-26 13:45,85.1,26.5,50.5,1172.2,180.6,0,491.8,53
2019-09-26 14:00,83.9,26.7,50,1239.3,186.5,0,516.6,52.7
2019-09-26 14:15,83,26.7,49.4,1374.6,201.6,0,439.9,52.7
2019-09-26 14:30,82.4,26.8,49,1426.1,221.2,0,473.8,52.9
2019-09-26 14:45,82.2,26.7,49.1,1449.1,225,0,390,52.8
2019-09-26 15:00,83.3,26.8,50.2,1281.5,188.4,0,417.1,52.9
2019-09-26 15:15,81.7,26.9,50.2,1412.3,208.8,0,372,52.8
2019-09-26 15:30,81.1,26.8,49.5,1561.2,229.9,0,382.9,52.8
2019-09-26 15:45,80.1,26.8,49.7,1691,240.5,0,384.1,52.8
2019-09-26 16:00,79.2,26.9,49.4,1833.1,256.4,0,400.9,52.8
2019-09-26 16:15,78.5,26.9,49.3,1937.2,268.3,0,389.3,53.1
2019-09-26 16:30,79.4,26.8,47.4,2009.8,267.3,0,360.5,52.9
2019-09-26 16:45,78.2,26.9,47.2,2182.3,291.8,0,360.8,52.8
2019-09-26 17:00,79.4,26.5,48.1,2043.8,291.8,0,363.9,52.7
2019-09-26 17:15,80.9,26.1,47,1955,333,0,363.6,52.6
2019-09-26 17:30,81.6,25.9,46.3,1898.7,307.4,0,359.6,52.8
2019-09-26 17:45,80.3,25.9,50.4,1762.2,298.2,0,353.2,52.5
2019-09-26 18:00,78.6,26,58.5,1432.8,276.2,0,351,52.3
2019-09-26 18:15,75.3,26.2,57.4,1849.1,355.7,0,349.3,51.9
2019-09-26 18:30,74.6,26.2,57.6,1923.6,358.5,0,347.3,52.2
2019-09-26 18:45,75,26.2,57.6,1855.5,346.8,0,347.9,52.7
2019-09-26 19:00,77.1,26,57.3,1671.1,307.2,0,346.4,52.5
2019-09-26 19:15,76,25.9,55.3,1952.3,371.3,0,344,53
2019-09-26 19:30,75.3,26,54.8,2087.8,401.6,0,342.9,53.2
2019-09-26 19:45,73.8,26.1,52.8,2504.7,440,0,343.1,53.1
2019-09-26 20:00,72.3,26.2,52.7,2730.2,454.1,0,343.9,52.6
2019-09-26 20:15,69.5,26.7,54.1,2974.2,486.3,0,343,53
2019-09-26 20:30,68.7,26.8,54.2,3134.7,500.4,0,342,52.8
2019-09-26 20:45,72.3,25.9,50.6,3231.7,490,0,343.3,52.4
2019-09-26 21:00,74.7,25.5,48,3304.7,479.6,0,343.3,52.7
2019-09-26 21:15,75.6,25.4,47.3,3350.1,468.8,0,343.7,52.7
2019-09-26 21:30,76,25.1,47.1,3292.5,458.7,0,344.8,52.8
2019-09-26 21:45,76.9,25,46.1,3391.7,459.1,0,344.8,53
2019-09-26 22:00,76.9,24.8,45.9,3403.3,455.5,0,346.5,52.6
2019-09-26 22:15,76.1,24.3,47.5,3327.3,453.1,0,348.6,52.5
2019-09-26 22:30,72.5,24.9,53.1,3407.1,499.5,0,347.7,51.8
2019-09-26 22:45,71.5,25.1,54.4,3430.8,515.8,0,347.4,51.6
2019-09-26 23:00,70.8,25.4,55.1,3414.2,518.8,0,347,51.5
2019-09-26 23:15,69.9,25.5,56.3,3384.3,519.5,0,346.8,51.4
2019-09-26 23:30,69.5,26,55.7,3175.2,498.1,0,346.2,51.5
2019-09-26 23:45,69.2,26.1,55.6,3128.6,494,0,347.4,50.8
2019-09-27 0:00,69.5,26.2,55.7,2995.3,479.6,0,349.5,50.5
2019-09-27 0:15,70,26.2,55.2,2908,474.4,0,190.7,50.1
2019-09-27 0:30,70.4,26.2,55.2,2841,471.9,0,0,50
2019-09-27 0:45,71.3,26.1,55.6,2681.5,461.8,0,0,50.1
2019-09-27 1:00,72.2,26.1,55.7,2522.5,448.3,0,0,50
2019-09-27 1:15,73.1,26.1,55.9,2307.1,427.4,0,0,50.1
2019-09-27 1:30,74,26.1,55.9,2202.4,416.6,0,0,50
2019-09-27 1:45,74.1,26.1,56.1,2122.5,411.2,0,0,50
2019-09-27 2:00,75.4,26.1,56.6,1876.6,378.6,0,0,50.1
2019-09-27 2:15,76,26.1,56.6,1787.5,369.3,0,0,50.2
2019-09-27 2:30,76.4,26.1,56.6,1704.5,361.4,0,0,50.1
2019-09-27 2:45,77,26,56.9,1631.9,353.1,0,0,50.1
2019-09-27 3:00,77,25.9,57.1,1618.9,352,0,0,50
2019-09-27 3:15,78.3,25.8,57.6,1461.1,324.6,0,141.5,52.7
2019-09-27 3:30,84.9,24.6,55.8,1117.4,220.6,0,354.5,52.4
2019-09-27 3:45,83.9,24.6,60.6,940.3,195.7,0,295.7,52.4
2019-09-27 4:00,83.5,25,63.4,761.3,172.5,0,0,50.2
2019-09-27 4:15,85.7,25.3,62.1,703.8,152.9,0,0,50.1
2019-09-27 4:30,87.8,25.3,62.1,588.7,105.6,0,0,50.2
2019-09-27 4:45,89.1,25.3,62.3,531.1,76,0,0,50.2
2019-09-27 5:00,89.8,25.3,62.2,509.4,66.2,0,0,50.2
2019-09-27 5:15,89.9,25.3,62.4,485.8,52.7,0,0,50.2
2019-09-27 5:30,90,25.3,62.2,485.2,45.7,0,0,50.8
2019-09-27 5:45,90.1,25.4,61.8,484.1,47.5,0,0,50.2
2019-09-27 6:00,90.1,25.5,61.6,475.8,40.9,0,0,50.1
2019-09-27 6:15,90.2,25.4,61.6,476.9,37.5,0,0.1,50.3
2019-09-27 6:30,89.4,25,62.8,497.3,61.8,0,3,51.5
2019-09-27 6:45,87.3,24.6,64.8,487.3,64.9,0,9.3,51.4
2019-09-27 7:00,87.7,24.7,64.4,485.8,63.3,0,21.6,51.3
2019-09-27 7:15,87.1,24.6,64.9,463.6,39.1,0,320.7,51.5
2019-09-27 7:30,88.4,24.9,63.9,479.5,64.7,0,401.2,51.5
2019-09-27 7:45,87.8,24.9,63.9,501.8,116.7,0,423.3,52
2019-09-27 8:00,86.8,25.1,63.9,533.5,150.3,0,453.6,52.1
2019-09-27 8:15,86.5,25.3,63.7,548.1,124.6,0,486.9,52
2019-09-27 8:30,87.5,25.4,63.3,534.4,79.7,0,513.3,52.1
2019-09-27 8:45,86,25.7,63.2,584,90.9,0,536,52.8
2019-09-27 9:00,87.1,25.8,57.5,680.8,193.6,0,546,52.9
