timestamp(Asia/Seoul),score,temp(°C),humid,co2,voc,pm25,light,noise
2019-09-30 12:30,64,28.4,49.2,3101.8,400.9,15.8,440.8,53.2
2019-09-30 12:45,64.6,28.3,48.6,3179.5,404.6,15.7,479,53.1
2019-09-30 13:00,65.2,28,48.4,3262.3,418.3,15.3,484.9,53.2
2019-09-30 13:15,65.2,27.9,48.5,3320.2,419.9,15.3,443.2,53.4
2019-09-30 13:30,65.4,28.4,46,3500.3,422.1,14.7,528,53.7
2019-09-30 13:45,65.7,28.5,43.9,3710.3,432.6,14.2,562.4,53.5
2019-09-30 14:00,65.6,28.4,43.2,3857.5,438.3,14.3,528.7,53.6
2019-09-30 14:15,65.6,28.5,42.9,3880.7,447.7,14.1,444.1,53.3
2019-09-30 14:30,65.8,28.3,43.3,3880.9,470.4,13.9,434.6,53.6
2019-09-30 14:45,66.3,28.2,43.5,3943,474.1,13.1,430.6,53
2019-09-30 15:00,66.9,28,44,3894.7,476.1,12.3,435.6,53.5
2019-09-30 15:15,67.5,27.7,43.9,4011.4,481,11.5,443.4,53.4
2019-09-30 15:30,68,27.1,46,4152.6,497.1,11,447,53.2
2019-09-30 15:45,68,26.2,50.1,4398.6,527.8,10.6,436.8,52.9
2019-09-30 16:00,68.3,26,51,4506.9,530.5,10.6,421.9,52.8
2019-09-30 16:15,68.6,25.9,51.5,4651.5,536.4,10.5,415.9,52.9
2019-09-30 16:30,68.1,25.9,51.8,4744.8,538.7,10.3,407.1,53.5
2019-09-30 16:45,68.8,25.8,52.1,4846.6,543.6,9.9,405.2,53.3
2019-09-30 17:00,68.1,25.8,52.8,4941,555.9,9.7,409.9,53.8
2019-09-30 17:15,67.2,26,52.7,4996.7,562.9,9.9,405.7,53.3
2019-09-30 17:30,67.5,26.5,48.7,4997.9,560.8,9.7,394.3,53.3
2019-09-30 17:45,68,26.7,46.4,5000,558.5,9.9,390.6,53.6
2019-09-30 18:00,68.1,26.5,45.9,5000,564.7,9.7,387.5,53.1
2019-09-30 18:15,67.5,26,51.7,5000,602.4,10.1,384.3,52.9
2019-09-30 18:30,64.9,26.2,53.6,4990.7,624.6,11.4,383.2,52.8
2019-09-30 18:45,66.7,26.7,48.7,5000,575.5,12.3,382.9,53.2
2019-09-30 19:00,67.4,26.5,46.9,4985.2,581.8,12.9,382.5,54
2019-09-30 19:15,68.3,26.2,47.3,5000,647.4,12.9,381.5,54.1
2019-09-30 19:30,68.8,25.9,47.7,5000,768.7,12.8,380.6,53.5
2019-09-30 19:45,68.4,26,47,5000,808.7,12.7,380.2,53.5
2019-09-30 20:00,66.9,26.1,46.3,5000,869.5,12.9,380.8,53.4
2019-09-30 20:15,67.2,25.7,49,5000,979.5,13.1,381.4,53.4
2019-09-30 20:30,65.7,25.7,50,5000,1032.7,13.6,380.8,53.5
2019-09-30 20:45,63.7,26.4,47.6,5000,1070,14,381.2,53.2
2019-09-30 21:00,62.8,26.8,44.5,5000,1070.8,14.3,381.5,53.7
2019-09-30 21:15,63.1,26.6,43.2,5000,1102.6,14.1,384.5,53.5
2019-09-30 21:30,63.2,26.5,42.9,5000,1117.5,14.1,385.2,53.2
2019-09-30 21:45,62.8,26.5,43,5000,1120.9,14.8,386.5,53.4
2019-09-30 22:00,63.8,26.3,45.1,5000,1173.9,14.1,389,53.5
2019-09-30 22:15,64.8,25.8,49.9,5000,1242.4,13.5,393,53
2019-09-30 22:30,66.9,25.2,50.2,5000,1212.6,13.5,392.3,53.1
2019-09-30 22:45,67.8,25.2,49.5,5000,1164.8,13.3,393,52.8
2019-09-30 23:00,68.8,25.1,48.8,5000,1134.9,13.2,391.8,52.5
2019-09-30 23:15,69.7,25.1,48.2,5000,1122.8,12.8,393.4,52.2
2019-09-30 23:30,69.1,25.4,46.9,5000,1098.3,12.9,393.4,52.2
2019-09-30 23:45,65.2,26.2,45,5000,1052.4,13.3,393.5,51.3
2019-10-01 0:00,63.6,26.5,45.8,5000,1067.1,13.9,394.5,51.1
2019-10-01 0:15,63.2,26.5,46,5000,1083.1,14.3,113.4,50.6
2019-10-01 0:30,62.8,26.5,46.7,5000,1025.6,15.7,0,50.6
2019-10-01 0:45,62.9,26.4,47.1,5000,1012.2,15.6,0,50.6
2019-10-01 1:00,63.1,26.5,47.4,5000,996.5,15.2,0,50.5
2019-10-01 1:15,63.4,26.4,47.7,5000,978,15.2,0,50.5
2019-10-01 1:30,63.6,26.4,48,5000,957.3,15.2,0,50.5
2019-10-01 1:45,63.1,26.4,48.4,5000,927.8,15.9,0,50.5
2019-10-01 2:00,63,26.4,48.9,5000,894.5,16.2,0,50.5
2019-10-01 2:15,62.9,26.4,49.3,5000,855.8,16.2,0,50.5
2019-10-01 2:30,62.6,26.4,49.6,4918.8,814.3,16.4,0,50.5
2019-10-01 2:45,62.4,26.4,49.9,4772.5,776.9,16.6,0,50.5
2019-10-01 3:00,62.1,26.4,50.3,4643.4,740.3,17,0,50.7
2019-10-01 3:15,62.9,26.1,52.5,4074.9,621.3,18.5,290.3,52.8
2019-10-01 3:30,64.2,25.9,53.3,3029.6,493.4,21.4,395.6,52.1
2019-10-01 3:45,67.2,25.8,52.3,2577.6,443.3,22.4,203.1,52.6
2019-10-01 4:00,67.4,26,56.7,1857.8,372.2,24.8,0,50.4
2019-10-01 4:15,67.8,26.1,59,1529.5,333.4,26.1,0,50.5
2019-10-01 4:30,67.9,26.2,56.7,1698.5,364.3,24.1,0,50.6
2019-10-01 4:45,68,26.2,57.7,1527.2,334,24.8,0,50.5
2019-10-01 5:00,68.8,26.3,58.9,1367.4,304.4,24.8,0,50.5
2019-10-01 5:15,70.3,26.2,60.5,1200.5,268.5,24.3,0,50.5
2019-10-01 5:30,71,26.2,60.5,1180.5,270.7,23.7,0,50.6
2019-10-01 5:45,71.3,26.2,60.9,1121.3,255.8,22.5,0,50.5
2019-10-01 6:00,71.9,26.2,60.8,1090.9,252.2,21.8,0,50.4
2019-10-01 6:15,72.2,26.2,61.1,1051.7,241.2,21,0,50.5
2019-10-01 6:30,74.3,25.5,62.9,1003.6,233.2,19,0,52.1
2019-10-01 6:45,74.8,25,65.7,947,218.1,17.5,0,51.8
2019-10-01 7:00,75.6,24.8,68,889.4,207.2,16.9,0,51.8
2019-10-01 7:15,76.3,24.7,68.2,857.8,199.9,16.1,276.6,52
2019-10-01 7:30,76.7,24.6,68.8,852.8,202.4,15.6,401,51.8
2019-10-01 7:45,76.2,24.7,69.5,837.3,199.1,16.2,400.9,52.4
2019-10-01 8:00,75.3,24.8,71,824.2,205.6,17.5,397.1,52.4
2019-10-01 8:15,75,24.8,70.2,868,228.9,16.5,393.9,53
2019-10-01 8:30,74.7,24.9,69.5,888.5,241.1,15.9,393,53.4
2019-10-01 8:45,80,25.5,60.5,935.5,222.9,13.4,396.8,54.1
2019-10-01 9:00,82.3,25.6,58.1,960,210.2,11.5,395.1,54.2
2019-10-01 9:15,82.8,25.3,58.8,980.9,222.4,10,398.4,53.3
2019-10-01 9:30,81.7,24.5,59.2,1197.4,280.5,9.2,404.3,52.6
2019-10-01 9:45,79.7,24.4,60.3,1316.8,294.2,8.5,400,52.4
2019-10-01 10:00,74.2,24.8,63.2,1444.5,313.5,8.1,389.5,52.5
2019-10-01 10:15,70.2,25.1,65.5,1598.6,331.2,7.7,388.5,53.4
2019-10-01 10:30,68,25.4,66.4,1798.2,361.2,7.4,388.5,53.1
2019-10-01 10:45,66,25.6,67.6,1970.6,383.2,7.2,391.3,52.6
2019-10-01 11:00,68.3,24.4,67,2062.1,381,6.7,391.7,53
2019-10-01 11:15,71.7,25.4,61.4,1915,341.8,5.6,392.6,52.9
2019-10-01 11:30,71.2,26,57.4,2067.9,352.9,4.9,391,52.3
2019-10-01 11:45,70.6,26.2,56.6,2044.5,346.4,4.5,393.2,52.4
2019-10-01 12:00,71.4,26.1,53.4,2286,366.6,4.3,395.2,52.1
2019-10-01 12:15,72,26,52.1,2404.6,371.8,4.2,396,51.9
2019-10-01 12:30,71.9,26,52,2440.6,371.8,4.2,398.3,52.2
2019-10-01 12:45,71.4,26,52.4,2451,371.3,4,399.2,52.5
2019-10-01 13:00,70.1,26,54.3,2496.8,374.4,3.9,402.2,52.3
2019-10-01 13:15,68.6,26.1,54,2736.4,392.6,3.9,400.5,52.4
2019-10-01 13:30,67.8,26.2,54.3,2787.4,394.9,3.7,392.1,52.1
2019-10-01 13:45,67,26.3,54.7,2837.4,397.9,3.8,389.2,52.3
2019-10-01 14:00,66.1,26.3,54.7,2972.4,406.4,3.6,389.7,52.1
2019-10-01 14:15,66,26.3,54.3,3142.3,433,3.3,387.2,52.1
2019-10-01 14:30,65.4,26.3,54.3,3224.4,454.5,3.4,389,52.3
2019-10-01 14:45,65,26.4,53.8,3444,482.5,3.2,387.1,52.7
2019-10-01 15:00,65.2,26.5,53.2,3633.2,494.1,3.1,387.3,52.6
2019-10-01 15:15,63.9,26.8,54.1,4077.6,535.7,3.2,388.8,52.2
2019-10-01 15:30,62.2,27,57.1,4137.8,539.6,3.3,387.2,52
2019-10-01 15:45,60.7,27.1,59.9,3990,538.9,3.4,389.8,52
2019-10-01 16:00,63,26.8,56,4097.7,525.9,3.1,390,52.5
2019-10-01 16:15,64.5,26.7,54.4,3566.4,463.1,3.4,388.9,52.7
2019-10-01 16:30,65.4,26.5,52.8,3876.3,497.1,3,390.1,52.4
2019-10-01 16:45,64.7,26.6,53.3,4017.2,523.8,2.5,389.2,52.3
2019-10-01 17:00,64.4,26.5,53.7,4177.7,531.6,2.7,387,52.8
2019-10-01 17:15,64.4,26.5,53.2,4520.9,576.5,2.6,388.7,52.9
2019-10-01 17:30,64.3,26.5,52.4,4794.2,618.4,2.6,386.1,52.6
2019-10-01 17:45,64.7,26.5,52.1,4815.7,616,2.6,385.3,52.7
2019-10-01 18:00,65.1,26.5,51.3,4934.1,626.4,2.5,389.8,52.7
2019-10-01 18:15,63.8,26.6,52.5,5000,679.1,2.6,394.1,51.4
2019-10-01 18:30,62.8,26.6,55.6,4982.3,691.9,2.3,393.9,52.1
2019-10-01 18:45,60.4,25.1,64.9,4873.1,762.6,2.2,394.1,53
2019-10-01 19:00,62.5,25.2,62.6,4917.8,756.3,2.1,390.2,53.4
2019-10-01 19:15,65.6,25.1,60.3,4994.6,743.2,2,389.4,52.9
2019-10-01 19:30,66.1,25,59.3,5000,758.8,2,387.1,53
2019-10-01 19:45,66.4,25.1,58.2,5000,785.6,1.9,383,53.5
2019-10-01 20:00,65.2,25,57.5,5000,1008.3,2,381,53.3
2019-10-01 20:15,61.9,25.2,61.2,5000,1048.4,1.9,382.2,53.2
2019-10-01 20:30,62.3,25.2,61.2,5000,1031.7,1.9,381.6,53.4
2019-10-01 20:45,63.4,25.2,61,4913.3,901.8,1.8,383.2,53
2019-10-01 21:00,64.5,25.1,60.2,4825.9,865,1.9,384.5,53.2
2019-10-01 21:15,64.3,25.2,60.4,4827.5,873.3,1.9,383.3,53.3
2019-10-01 21:30,65.6,25.1,58.8,4821.8,841.3,1.9,384,53.1
2019-10-01 21:45,65.7,25.1,58.1,4925.6,871.9,1.9,384.5,52.7
2019-10-01 22:00,64.8,25,59.9,4949.2,880.6,2,387.9,53.5
2019-10-01 22:15,66,24.7,59.8,4913.1,845.9,2.2,389,53.1
2019-10-01 22:30,64.3,24.7,61.3,4888.3,895,2,391.2,52.6
2019-10-01 22:45,63.5,24.7,62.1,4850.4,897.5,2,391.4,52.4
2019-10-01 23:00,63.1,24.6,62.5,4797.3,880.9,1.8,391.1,52.6
2019-10-01 23:15,63,24.6,63,4623.8,828.1,1.8,392.7,52.2
2019-10-01 23:30,62.8,24.7,63.2,4476.8,789.5,1.7,393.2,51.7
2019-10-01 23:45,62.6,25.6,60.3,4474.3,949.6,1.5,393.1,50.9
2019-10-02 0:00,62.1,26.2,59.4,4041.3,651.8,2,298.3,50.7
2019-10-02 0:15,61.9,26.4,59.1,3735.4,575.9,2,0,50.4
2019-10-02 0:30,62,26.4,59.3,3724.4,587.4,2,0,50.4
2019-10-02 0:45,62.1,26.3,59.2,3696,607.8,2,0,50.6
2019-10-02 1:00,62.9,26.1,59.5,3583.6,582,1.9,0,50.6
2019-10-02 1:15,63.3,26.1,59.2,3495.9,572.1,1.8,0,50.4
2019-10-02 1:30,63.3,26.2,59.1,3290.5,546.3,1.6,0,50.3
2019-10-02 1:45,63.8,26.1,59.4,3052.8,523.7,1.7,0,50.3
2019-10-02 2:00,64.3,26.1,59.4,2921.8,513,1.7,0,50.3
2019-10-02 2:15,65.7,26,59.9,2725.7,487.1,1.6,0,50.3
2019-10-02 2:30,66,26,59.6,2672.2,484.6,1.5,0,50.3
2019-10-02 2:45,66.9,26,59.8,2487.3,455.9,1.6,0,50.3
2019-10-02 3:00,67.4,25.9,59.8,2489.5,466.7,1.3,0,50.3
2019-10-02 3:15,70.2,25.2,60.1,2316.3,433.3,1.4,257.9,54.1
2019-10-02 3:30,77.7,24.9,54.8,1827.4,344.5,1.4,394.9,52.4
2019-10-02 3:45,81.6,24.6,52.7,1513.4,281.7,2.1,265.9,52.6
2019-10-02 4:00,81.4,24.5,54.9,1433.4,295.2,2.6,0,50.1
2019-10-02 4:15,80.7,24.9,55.4,1395.8,288.2,2.2,0,50.4
2019-10-02 4:30,80.8,25.1,56.1,1306.3,271.4,2.2,0,50.6
2019-10-02 4:45,81.3,25.3,57.3,1181.5,246.4,2.1,0,50.5
2019-10-02 5:00,81.9,25.3,58.6,1086.4,225.2,2,0,50.6
2019-10-02 5:15,82,25.5,59.1,996.1,199.7,1.9,0,50.7
2019-10-02 5:30,83.3,25.4,60.6,886.1,162.7,2,0,50.7
2019-10-02 5:45,84,25.5,60.9,779.5,138,2,0,50.4
2019-10-02 6:00,84.5,25.5,61.5,712.3,119.4,2.1,0,50.5
2019-10-02 6:15,84.7,25.5,62,675.4,107.8,2,0,50.7
2019-10-02 6:30,83.2,24.1,69.5,605.2,100.5,2.1,0,51.7
2019-10-02 6:45,82,23.5,73.1,604.2,129.1,2,0,51.5
2019-10-02 7:00,82.9,23.6,72.9,573.7,102.9,2,0,51.5
2019-10-02 7:15,83.8,23.6,72.6,555.1,78.4,2,231,51.7
2019-10-02 7:30,83.3,23.7,72,569,86.8,2,400.3,51.6
2019-10-02 7:45,83.9,23.7,69.8,585.2,91.1,2,398.8,52.4
2019-10-02 8:00,84,23.5,66.2,635.4,88.4,1.9,395.5,52.8
2019-10-02 8:15,82.9,23.6,66.2,717.5,115.8,1.8,393,52.3
2019-10-02 8:30,81,23.7,69.1,771.2,142,1.8,396.5,51.9
2019-10-02 8:45,80,23.7,68.2,836.5,162.6,1.5,396.1,52.5
2019-10-02 9:00,79.9,23.6,65.4,931,171.8,1.6,396,52.5
2019-10-02 9:15,78.1,23.8,67.1,1004.5,198.6,1.8,392.5,52.2
2019-10-02 9:30,76.4,23.9,68.6,1080.5,225.9,1.8,392.4,52.9
2019-10-02 9:45,76.9,23.8,65.8,1146.9,224.8,1.7,389,52.3
2019-10-02 10:00,77.2,23.8,64.6,1179,220.4,1.7,389.6,52.5
2019-10-02 10:15,75.2,24,67.5,1250.5,244.6,1.8,392.7,52.5
2019-10-02 10:30,75,23.9,65.5,1324.7,253.8,1.6,402.5,52.4
2019-10-02 10:45,76.7,24.3,62.7,1371.4,248.1,1.6,405.8,51.8
2019-10-02 11:00,75.6,25.4,61.6,1422.9,256.8,1.7,410.4,51.9
2019-10-02 11:15,75.1,25.4,61.7,1423.7,254,1.7,400.1,52.5
2019-10-02 11:30,75.7,24.8,62.4,1446.2,257.9,1.7,398.8,52.5
2019-10-02 11:45,71.6,24.4,68.1,1528.1,292.4,1.6,396,52.8
2019-10-02 12:00,71,24.4,69.9,1575.5,299.2,1.5,394.9,53.1
2019-10-02 12:15,70.1,24.4,71.1,1659.2,305.3,1.5,408.6,53.1
2019-10-02 12:30,69.5,24.5,71,1743.3,312.2,1.4,417.4,52.7
2019-10-02 12:45,68.7,24.5,70.7,1879.9,322.9,1.3,419.9,52.6
2019-10-02 13:00,68,24.6,70.7,2008.6,333.2,1.1,431.7,53.6
2019-10-02 13:15,66.4,24.6,71.2,2193.4,346.7,1.1,434,52.5
2019-10-02 13:30,66.6,24.6,70.1,2307.4,346.9,1.1,434.4,52.5
2019-10-02 13:45,66,24.5,69.8,2398.2,350.9,1,429.2,52.5
2019-10-02 14:00,66,24.4,68.7,2492,357.9,1,402.2,52.5
2019-10-02 14:15,66,24.4,67.7,2549.3,358.6,1.1,404.2,52.5
2019-10-02 14:30,66,24.2,66,2635.2,355.5,1,394.9,52.5
2019-10-02 14:45,66,24.2,64.7,2731.7,362.1,1,394.9,52.5
2019-10-02 15:00,66.6,24.2,63.8,2815.3,366.3,1,403.9,52.6
2019-10-02 15:15,67.6,24.1,62.8,2864.8,365.5,1,396.5,52.2
2019-10-02 15:30,68.1,24,62.2,2910.1,362.9,1,394.2,52.6
2019-10-02 15:45,68.3,24.1,62,2921.8,362.2,1,393.4,52.6
2019-10-02 16:00,68.4,24.1,61.8,2948.4,365.1,1,391,52.7
2019-10-02 16:15,68,24.2,61.8,3007.6,374.3,1,405.1,53.5
2019-10-02 16:30,68.9,24.3,61.2,3041.6,376,1,405.5,52.9
2019-10-02 16:45,69.7,24.2,60.4,3086.5,377.7,1,401.1,52.5
2019-10-02 17:00,69.7,24.2,60.5,3080,380.2,1.1,399.9,53.3
2019-10-02 17:15,69.9,24.3,60.1,3099.1,385.2,1,394.1,53.1
2019-10-02 17:30,70,24.3,59.5,3172.7,391.1,1,393.4,52.8
2019-10-02 17:45,70,24.3,59.7,3189.6,398.4,1,389.2,52.8
2019-10-02 18:00,70,24.3,59.4,3172.8,397.8,1.1,388.5,52.7
2019-10-02 18:15,70,24.3,59.9,3050.3,387.6,1,389.5,53
2019-10-02 18:30,70,24.3,59.7,3062.6,391.9,1,388.5,52.3
2019-10-02 18:45,70,24.3,59.3,3102.5,394.9,1,388.3,53.1
2019-10-02 19:00,70,24.3,59.5,3169.2,405.5,1.1,384.1,52.8
2019-10-02 19:15,70,24.3,59.1,3202.4,412.5,1,387.4,52.7
2019-10-02 19:30,70.1,24.3,59.1,3122,407.7,1.1,388.9,52.2
2019-10-02 19:45,70,25,60,2645.9,377.4,1.2,388.9,52.5
2019-10-02 20:00,69.8,25.3,58.9,2644.3,391.3,1.1,389.3,52.5
2019-10-02 20:15,66.9,25.8,56.3,3307.5,463.6,1.1,386.5,52.2
2019-10-02 20:30,66.2,25.9,56.8,3290.1,465,1.1,387.5,52.6
2019-10-02 20:45,67.6,25.7,59.3,2772.8,434.3,1.6,389,52.5
2019-10-02 21:00,68,25.7,60.3,2542.7,415.7,1.5,388.9,52.1
2019-10-02 21:15,68.6,25.6,59.9,2556.2,424.4,1.4,389.2,51.6
2019-10-02 21:30,68.9,25.6,60.1,2470,419.4,1.3,388.7,52
2019-10-02 21:45,69.4,25.5,59.9,2472.1,421.9,1.3,390.2,52
2019-10-02 22:00,69.8,25.6,59.5,2421.1,416.9,1.3,390.6,52
2019-10-02 22:15,70.9,25.5,58.7,2370.2,408.1,1.1,391.6,51.7
2019-10-02 22:30,71.7,25.5,58.2,2313.9,394,1.1,389.4,51.9
2019-10-02 22:45,72,25.5,59,2158.1,381.6,1.2,385.3,51.7
2019-10-02 23:00,73.2,25.4,56.5,2211.5,387.9,1,385.6,51.1
2019-10-02 23:15,74.2,25.4,55.5,2137.8,371,1,386.7,51.1
2019-10-02 23:30,75.1,25.4,55.3,2021.6,359,1,387.1,50.9
2019-10-02 23:45,74.9,25.3,54.3,2152.2,380,1,390.6,51.8
2019-10-03 0:00,74,25.5,54.3,2253,381.1,1,391.6,50.6
2019-10-03 0:15,74.5,25.5,54.6,2140,365.7,1,90.9,50.2
2019-10-03 0:30,74.5,25.6,54,2144.6,364.4,1,0,50.1
2019-10-03 0:45,74.1,25.6,53,2242.3,367.7,1,0,50
2019-10-03 1:00,74,25.7,52.9,2234,364.5,1,0,50
2019-10-03 1:15,74.5,25.6,54.3,2106.3,351.1,1,0,50
2019-10-03 1:30,74.9,25.6,55.1,2010.5,343.9,1,0,50
2019-10-03 1:45,74.7,25.6,55.1,1997,343.2,1,0,50
2019-10-03 2:00,74.3,25.7,54.9,1992.1,342.4,1,0,50
2019-10-03 2:15,74.5,25.7,55.6,1908.1,334.5,1,0,50
2019-10-03 2:30,74.8,25.7,56.4,1823.8,326.1,1,0,50.1
2019-10-03 2:45,75,25.6,57.9,1684.4,307.8,1,0,50.1
2019-10-03 3:00,75,25.6,58,1641.3,307.8,1,0,50.1
2019-10-03 3:15,75,25.7,57.9,1625.1,307.3,1,0,50
2019-10-03 3:30,75.1,25.7,58.3,1560.7,298.7,1,0,50
2019-10-03 3:45,75.1,25.7,58.4,1505.2,291.9,1,0,50
2019-10-03 4:00,75.4,25.7,58,1497.7,294.1,1,0,50
2019-10-03 4:15,75.8,25.7,58.2,1477.3,290.2,1,0,50
2019-10-03 4:30,76,25.7,58.6,1428.3,281.8,1,0,50
2019-10-03 4:45,76.3,25.7,58.7,1390.1,279.8,1,0,50
2019-10-03 5:00,76.4,25.7,58.6,1380.4,279.9,1,0,50
2019-10-03 5:15,77,25.7,59,1337.1,274.9,1,0,50
2019-10-03 5:30,77,25.7,59.2,1308.2,271.2,1,0,50.1
2019-10-03 5:45,77.1,25.7,59.1,1286.5,269.2,1,0,50
2019-10-03 6:00,77.9,25.7,59.3,1250,264.5,1,0,50
2019-10-03 6:15,78,25.7,59.3,1231.3,261,1,0,50.1
2019-10-03 6:30,81.2,24.8,60.3,1138.7,232.1,1,0.3,51.6
2019-10-03 6:45,85.7,24.5,55.2,1063.6,195.3,0.9,1.7,51.4
2019-10-03 7:00,78.4,23.5,64.5,1095.8,244.8,0.9,1.4,51.2
2019-10-03 7:15,76.5,23.1,67.6,1092.8,249.3,0.9,100.2,51.2
2019-10-03 7:30,77,23.4,67,1076.2,227.9,0.7,399.9,51.3
2019-10-03 7:45,77,23.5,66.9,1066.2,217.1,0.7,400.7,51.1
2019-10-03 8:00,78,23.5,65.4,1068.7,209,0.8,403.4,51.4
2019-10-03 8:15,80.2,23.4,63,1077.1,195.9,0.7,406.2,51.6
2019-10-03 8:30,78.1,23.5,65.2,1073.6,201.7,0.9,421.6,51.4
2019-10-03 8:45,78,23.7,65.7,1082.6,202.9,1,431,51.5
2019-10-03 9:00,79.4,23.5,63.2,1107.9,198.4,1,430.2,51.6
2019-10-03 9:15,82.1,23.5,60.7,1155.7,197.7,1,533.4,52
2019-10-03 9:30,78.8,23.7,62.8,1211.6,208.6,1,535.4,52
2019-10-03 9:45,76.1,24.1,64.9,1262.8,218.6,1.1,541.9,52.3
2019-10-03 10:00,74.7,24.3,65.4,1356,230.2,1.1,525.9,52.1
2019-10-03 10:15,73.7,24.5,65.1,1455.7,236.7,1.2,703.8,52.5
2019-10-03 10:30,72.9,25.3,63.4,1524.3,231.7,1.9,770.8,52.4
2019-10-03 10:45,71,26,61.9,1652.1,240.8,2,808.2,52.9
2019-10-03 11:00,70,27.2,57.8,1804.9,253.9,2.5,824.3,52.7
2019-10-03 11:15,69.8,28.5,53.1,2031,266.2,2.1,756.9,53
2019-10-03 11:30,70.7,29.2,49.2,2197.9,265.1,2.2,815.2,52.9
2019-10-03 11:45,71.4,27.9,48.8,2360.8,274.7,2.3,772.6,53.3
2019-10-03 12:00,73.8,26.4,47.9,2501.8,302.6,2.2,541,52.8
2019-10-03 12:15,70.9,25.9,55.2,2540.2,348,2.9,504.2,53
2019-10-03 12:30,66.4,25.3,62.9,2667.1,383.7,3,428.1,52.7
2019-10-03 12:45,65.3,25.5,63.2,2716.8,366.1,3.1,458.4,52.7
2019-10-03 13:00,64.1,26.4,60.2,2760.1,349.5,3.4,483.6,52.8
2019-10-03 13:15,65.7,26,60,2945.8,359.5,3.2,497.9,53.2
2019-10-03 13:30,70.1,24.8,57.8,3213,375.4,3.2,497.7,53.3
2019-10-03 13:45,67.2,24.8,60.5,3431.5,415.6,3.3,464.2,53.6
2019-10-03 14:00,61.9,25,67.4,3663.2,461.1,3.4,614.9,53.5
2019-10-03 14:15,60.5,25.9,64.3,3655,429.4,4.1,614.6,53
2019-10-03 14:30,58.5,26.3,64.2,3760.8,433.6,4.3,639.2,53.8
2019-10-03 14:45,60.7,26.4,61.8,3777.6,419.4,4.6,545.9,53.4
2019-10-03 15:00,59.4,26.5,62.6,3791.2,426,5.4,455.9,53.6
2019-10-03 15:15,59.3,26.4,62.9,4132.5,459.6,5.1,466.8,53.4
2019-10-03 15:30,60.2,26.3,62.2,4227.2,458.3,5.4,457,53.9
2019-10-03 15:45,63,26.2,60.6,4324.7,453.3,5.7,440.6,53.6
2019-10-03 16:00,65.1,27.1,52.8,4380.6,439.8,5.8,430,53.4
2019-10-03 16:15,68,27,48.7,4534.8,440.6,5.7,414.5,53.6
2019-10-03 16:30,67.1,26.8,50.4,4023.4,406.8,8.1,406.2,53.4
2019-10-03 16:45,67.9,26.7,48.9,4359.8,438.4,7.4,401.2,52.9
2019-10-03 17:00,67.8,26.6,48.7,4665.6,472.4,7.2,397.1,52.8
2019-10-03 17:15,68.8,26.5,47.2,4899.7,489.7,5.9,394.4,52.9
2019-10-03 17:30,67.9,26.6,48.2,4600,469.5,8.3,393,52.7
2019-10-03 17:45,68.9,26.4,46.4,4750.2,484.5,7.7,387.4,53.5
2019-10-03 18:00,69.3,26.4,45.2,4932.5,492.7,7,381.7,53.8
2019-10-03 18:15,70.2,26.2,46,4756.6,477.6,7.6,378.9,53.3
2019-10-03 18:30,70.8,26.2,45.9,4517.8,462,8.1,380,52.6
2019-10-03 18:45,71.6,26,45.9,4371.6,452.2,8.5,379.5,52.3
2019-10-03 19:00,70.6,26.1,48.3,4188.7,451.4,9.4,379.7,52.3
2019-10-03 19:15,67.6,26.2,51.1,4096.2,458.8,10.3,376.9,52.3
2019-10-03 19:30,66,26.3,52.6,3945.4,459.5,11.2,378.7,52.3
2019-10-03 19:45,66,26.4,52.3,4171.5,489.9,10.3,378.3,52.5
2019-10-03 20:00,65.9,26.4,52.4,4265.8,507.7,10.8,378.7,52.6
2019-10-03 20:15,65.7,26.4,52.2,4408.4,527.8,10.5,379.4,52.1
2019-10-03 20:30,65.2,26.4,52.6,4291.8,528.4,11.2,378.4,52.4
2019-10-03 20:45,64.9,26.4,53.1,4204.8,529.3,11.5,379,52.2
2019-10-03 21:00,65.1,26.5,51.9,4519.2,554.2,11.2,380.2,52.6
2019-10-03 21:15,65.1,26.5,51.8,4465,550.7,11.7,382.1,52.2
2019-10-03 21:30,65.6,26.5,51,4646.4,565.1,11.5,382.2,52.3
2019-10-03 21:45,66.5,26.5,49.8,4857,575.7,10.8,386.3,52.6
2019-10-03 22:00,65.3,26.5,51.5,4792,579.9,10.7,388.9,52.1
2019-10-03 22:15,65.9,26.4,50.8,4952.4,588.6,10.2,389.5,52.2
2019-10-03 22:30,65.2,26.4,51.8,4994,616.5,10,392,52.2
2019-10-03 22:45,65.2,26.4,51.4,5000,633,9.8,392.2,51.9
2019-10-03 23:00,65.3,26.4,51.1,5000,647.1,9.6,392.4,52.1
2019-10-03 23:15,64.1,26.5,52.5,4991.2,679.9,9.4,393.2,51.5
2019-10-03 23:30,63.8,26.4,53.2,4957.9,697.2,9.2,393.1,51
2019-10-03 23:45,63,26.6,53.7,4999.9,730,9.1,392.7,51.4
2019-10-04 0:00,63,26.6,53.9,4962.2,708.9,9.2,393.3,51.1
2019-10-04 0:15,63.4,26.5,54.1,4862.7,670.4,9.2,35,50.4
2019-10-04 0:30,63.4,26.5,54,4756.2,643.2,9.1,0,50.3
2019-10-04 0:45,63.9,26.4,54.2,4656.7,635.8,9.3,0,50.4
