timestamp(Asia/Seoul),temp(°C),humid,co2,voc,pm25,light,noise
2019-09-21 3:45,24.5,54.6,531.5,90.3,0,98.7,51
2019-09-21 4:00,24.8,53.4,474.2,71.1,0,0,50.1
2019-09-21 4:15,24.9,52.6,437,54.2,0,0,50
2019-09-21 4:30,25,52.3,423,43.3,0,0,50
2019-09-21 4:45,25.5,51,403.6,30,0,0,50
2019-09-21 5:00,25.6,50.8,400,30.5,0,0,50
2019-09-21 5:15,25.6,50.8,400,32.8,0,0,50.1
2019-09-21 5:30,25.7,51.2,400,30,0,0,50.1
2019-09-21 5:45,25.7,51.5,400,25.6,0,0,50.1
2019-09-21 6:00,25.7,51.8,400,27,0,0,50
2019-09-21 6:15,25.8,52.4,400,34.7,0,0,50
2019-09-21 6:30,25.2,53.6,400,53.4,0,0,51.5
2019-09-21 6:45,25,55.1,400,50.4,0,178.9,51.4
2019-09-21 7:00,25.1,55.9,400,43.1,0,357.7,51.3
2019-09-21 7:15,25.2,56.2,400,56,0,359.5,51.2
2019-09-21 7:30,25.2,56.3,406.9,66.4,0,360.7,51.2
2019-09-21 7:45,25.3,56.7,415.5,72.4,0,366.5,51.3
2019-09-21 8:00,25.4,57,434.8,80.2,0,374,51.6
2019-09-21 8:15,25.5,57.5,468.3,91.4,0,374.8,51.5
2019-09-21 8:30,25.5,58.1,473.8,90.7,0,373.3,51.6
2019-09-21 8:45,25.5,58.3,471.6,90.7,0,372.4,51.4
2019-09-21 9:00,25.4,59,494.2,99.3,0,376.6,51.9
2019-09-21 9:15,25.3,57.8,548,105,0,374,51.9
2019-09-21 9:30,25.1,55.1,617.2,113.8,0,382.3,51.9
2019-09-21 9:45,24.8,53.3,680.1,108.3,0,398.7,52
2019-09-21 10:00,24.9,55.7,705.2,118.9,0,387.7,52
2019-09-21 10:15,25.2,58.1,683,130.2,0,377.3,51.9
2019-09-21 10:30,25.2,56.7,703.9,133.3,0,390.1,51.5
2019-09-21 10:45,25.1,55.7,760.9,138,0,385.1,51.8
2019-09-21 11:00,25.4,57,864.4,165.4,0,389.1,52.2
2019-09-21 11:15,25.2,55.8,938.2,169.5,0,377.7,52.7
2019-09-21 11:30,25.3,55.8,1005.5,181.1,0,375.1,51.9
2019-09-21 11:45,25.4,56.6,1058.4,193.5,0,376.6,51.9
2019-09-21 12:00,25.2,54.7,1098.4,188,0,375.8,52.1
2019-09-21 12:15,25.2,54.8,1161.8,194.4,0,375.4,52.1
2019-09-21 12:30,25.5,57.2,1213.4,205.7,0,365.4,52.6
2019-09-21 12:45,25.3,56.5,1135.9,181.5,0,358.8,52.9
2019-09-21 13:00,25.3,57.3,1178,185.8,0,356.1,52.3
2019-09-21 13:15,25.3,58.1,1248.5,199.7,0,357.1,52.6
2019-09-21 13:30,25.2,56.2,1381.1,202.2,0,363.1,52.6
2019-09-21 13:45,25.4,57.1,1548.1,220.5,0,357.5,53
2019-09-21 14:00,25.3,56.7,1755.2,237.7,0,354.2,52.6
2019-09-21 14:15,25.4,55.2,1950.7,260.9,0,355.2,53
2019-09-21 14:30,25.6,56.4,2183.1,301,0,357.9,52.7
2019-09-21 14:45,25.6,55.7,2426.6,322.2,0,362.6,53
2019-09-21 15:00,25.5,54.6,2637.5,341.3,0,362.5,52.4
2019-09-21 15:15,25.5,54.5,2779.7,345.3,0,362.3,52.4
2019-09-21 15:30,25.5,53.9,2882.5,347.2,0,357.4,52.7
2019-09-21 15:45,25.6,53,2972,356.7,0,355.4,52.8
2019-09-21 16:00,25.6,52.5,3050.3,361.5,0,352.7,52.5
2019-09-21 16:15,25.5,52,3105.2,365.4,0,348.1,52.5
2019-09-21 16:30,25.6,51.6,3137.8,367.6,0,345.9,52.9
2019-09-21 16:45,25.6,51,3223.9,375.4,0,344,52.6
2019-09-21 17:00,25.6,50.5,3308.4,382.3,0,343.6,52.5
2019-09-21 17:15,25.7,50,3433.1,396.1,0,340.5,52
2019-09-21 17:30,26.4,50.7,3600.5,427.3,0,336.2,51.7
2019-09-21 17:45,26.5,52.5,3644.1,448.3,0,337.4,51.9
2019-09-21 18:00,25.8,51.8,3381.8,434,0,337.3,53
2019-09-21 18:15,24.8,51.3,3278.5,430.9,0,337.2,52.6
2019-09-21 18:30,24.8,56.9,3235.1,461.3,0,342.2,52.7
2019-09-21 18:45,25.2,58,3195,473.3,0,343.4,52
2019-09-21 19:00,25.2,56,3142.9,470.6,0,342.9,52.1
2019-09-21 19:15,25.4,57.3,3180.9,490.3,0,344.1,52.4
2019-09-21 19:30,25.3,56.4,3188.3,486.7,0,344.4,52.2
2019-09-21 19:45,25.3,57.7,3177.5,501.4,0,342.9,52.1
2019-09-21 20:00,25.1,57,3166.3,500.3,0,342.3,52.3
2019-09-21 20:15,25.1,57.1,3210.1,505.9,0,339.9,52.3
2019-09-21 20:30,25.4,56.7,3252.5,508.6,0,339.8,52.4
2019-09-21 20:45,25.3,55.1,3211.9,498.8,0,338.8,52.1
2019-09-21 21:00,25.4,56.5,3259.8,516.3,0,339.1,52.2
2019-09-21 21:15,25.3,54.7,3243.9,506.6,0,339.3,52.2
2019-09-21 21:30,25.2,56.7,3215.6,514.7,0,342.2,51.9
2019-09-21 21:45,26,56.6,3220,527.9,0,341.8,51
2019-09-21 22:00,25.7,56.2,2929.3,485.9,0,340.1,52.1
2019-09-21 22:15,25.3,57,2766.4,477.6,0,340.5,51.9
2019-09-21 22:30,25,58.4,2688.9,471.2,0,342.4,52.3
2019-09-21 22:45,24.8,58.1,2597.3,457.1,0,345.7,52
2019-09-21 23:00,25,58.4,2433.9,448.9,0,346.9,51.7
2019-09-21 23:15,24.9,57.6,2255.9,426,0,348,51.4
2019-09-21 23:30,25,58.2,2113.3,414.1,0,347.8,51.2
2019-09-21 23:45,25.4,57,1969,394.8,0,348.5,50.1
2019-09-22 0:00,25.6,56.5,1824.4,375.7,0,166.8,50.1
2019-09-22 0:15,25.7,56.1,1547.6,330.8,0,0,49.9
2019-09-22 0:30,25.8,55.9,1284.8,288.7,0,0,50
2019-09-22 0:45,25.8,55.9,1124.7,256.9,0,0,50
2019-09-22 1:00,25.8,56,1002.4,228.9,0,0,50
2019-09-22 1:15,25.7,56.1,894.6,200.2,0,0,50
2019-09-22 1:30,25.7,56.1,795.8,180.1,0,0,49.9
2019-09-22 1:45,25.7,56.2,721.3,158.9,0,0,49.9
2019-09-22 2:00,25.6,56.2,655.3,142.4,0,0,49.9
2019-09-22 2:15,25.6,56.5,598.7,125.3,0,0,49.9
2019-09-22 2:30,25.5,56.8,552.9,114.5,0,0,49.9
2019-09-22 2:45,25.5,56.8,520,102.6,0,0,49.9
2019-09-22 3:00,25.4,56.9,495.4,93.3,0,0,49.8
2019-09-22 3:15,25.3,57,469.9,82.9,0,0,49.8
2019-09-22 3:30,25.3,57.2,449.9,78.4,0,0,49.7
2019-09-22 3:45,25.3,57.1,437.8,77.2,0,0,49.7
2019-09-22 4:00,25.4,56.9,435.2,76.1,0,0,49.8
2019-09-22 4:15,25.3,57,423.8,71.6,0,0,49.8
2019-09-22 4:30,25.3,57.1,413.5,68.6,0,0,49.8
2019-09-22 4:45,25.3,57.1,406.8,68,0,0,49.8
2019-09-22 5:00,25.3,57.3,400.9,64.3,0,0,49.8
2019-09-22 5:15,25.3,57.5,401.2,59.8,0,0,49.8
2019-09-22 5:30,25.3,57.6,400,56.6,0,0,49.8
2019-09-22 5:45,25.3,57.6,400,57.2,0,0,49.8
2019-09-22 6:00,25.3,57.7,400,54,0,0,49.8
2019-09-22 6:15,25.2,57.7,400,52.7,0,0,49.8
2019-09-22 6:30,24.6,58.6,400,56.6,0,0,51.2
2019-09-22 6:45,24.3,59.9,400,57.2,0,0,51.2
2019-09-22 7:00,24.2,60.3,400,52.8,0,0,51.2
2019-09-22 7:15,24.2,60.5,400,46.7,0,0,51.1
2019-09-22 7:30,24.2,60.7,400,41.9,0,0.1,51.1
2019-09-22 7:45,24.2,60.7,400,37.9,0,0.6,51.2
2019-09-22 8:00,24.2,61,400,35.2,0,3.2,51.2
2019-09-22 8:15,24.2,61,400,33.6,0,4.4,51.1
2019-09-22 8:30,24.2,61.1,400,34,0,3,51.2
2019-09-22 8:45,24,61.7,400,33.3,0,3.9,51.2
2019-09-22 9:00,24,61.9,400,30.7,0,3.9,51.4
2019-09-22 9:15,24.1,61.6,400,27.3,0,2.1,51.5
2019-09-22 9:30,24,61.9,400,26.5,0,2.7,51.7
2019-09-22 9:45,24.1,62.3,400,22.7,0,355.7,51.8
2019-09-22 10:00,24.3,62.3,400,25.5,0,363.6,51.4
2019-09-22 10:15,24.4,62,400,34.7,0,368.1,51.2
2019-09-22 10:30,24.5,61.8,400,44.1,0,367.5,51.2
2019-09-22 10:45,24.5,62,400.1,48.5,0,369.8,51.3
2019-09-22 11:00,24.5,62,412.3,52.9,0,376.8,51.5
2019-09-22 11:15,24.3,62.9,437,81.1,0,383.8,51.4
2019-09-22 11:30,24.4,62.9,462,90.5,0,389.9,51.3
2019-09-22 11:45,24.4,63.3,490,93.7,0,414.3,51.2
2019-09-22 12:00,24.7,62.3,498.4,89.8,0,418.9,51.3
2019-09-22 12:15,24.8,62,506.1,87.1,0,402.4,51.2
2019-09-22 12:30,24.8,62.1,519.3,91.6,0,394.3,51.3
2019-09-22 12:45,25,61.9,551.2,96.9,0,388.7,51.5
2019-09-22 13:00,24.7,61.8,566.3,95.8,0,376.4,51.6
2019-09-22 13:15,24.8,62,596.7,99.9,0,378.5,51.7
2019-09-22 13:30,24.7,62.6,636.7,108.1,0,384.3,51.7
2019-09-22 13:45,24.6,62.5,670.8,114.6,0,381,51.9
2019-09-22 14:00,24.7,62.3,754.2,110.6,0,375.7,51.8
2019-09-22 14:15,25,61.9,783,110.8,0,377,51.9
2019-09-22 14:30,24.7,62.3,800.1,107.5,0,372.5,52.6
2019-09-22 14:45,24.6,62.7,844.3,113.4,0,371.4,52.4
2019-09-22 15:00,24.7,62.4,888,117.4,0,368.9,52
2019-09-22 15:15,24.6,62.2,916.9,115.9,0,366.8,52.4
2019-09-22 15:30,24.7,62.1,976.2,122.1,0,365.3,52
2019-09-22 15:45,24.6,61.5,1003.6,120.4,0,365.4,52.1
2019-09-22 16:00,24.7,61.7,1035.1,125.3,0,361.1,52.7
2019-09-22 16:15,24.9,60.1,1042.2,125.2,0,360.8,52.3
2019-09-22 16:30,24.9,60.6,1057.5,132.8,0,362.5,52
2019-09-22 16:45,25.1,59.5,1088.2,137.2,0,358.7,52
2019-09-22 17:00,25.1,59.7,1159.9,153.7,0,353.6,51.9
2019-09-22 17:15,25.4,57.8,1221.7,162.5,0,354.4,51.3
2019-09-22 17:30,26,57.1,1219.6,171.2,0,353.6,51
2019-09-22 17:45,26,57.5,1265.5,184.5,0,349.7,51
2019-09-22 18:00,25.4,57.5,1165,162.5,0,349.8,52.1
2019-09-22 18:15,25.3,58.3,1128.3,158.7,0,348.7,51.9
2019-09-22 18:30,25.3,57.9,1123.9,159.8,0,348.7,51.6
2019-09-22 18:45,25.2,57.9,1133.9,164,0,347.3,51.8
2019-09-22 19:00,25.1,58.1,1170.5,176.9,0,348.3,52.1
2019-09-22 19:15,25.2,58.1,1218.5,206.7,0,348.4,51.7
2019-09-22 19:30,25.1,57.8,1288.1,229.2,0,343.8,52.1
2019-09-22 19:45,25.2,58.1,1375.8,260.4,0,345.8,51.9
2019-09-22 20:00,25.2,58.2,1399.9,265.6,0,345.3,51.9
2019-09-22 20:15,25.3,58.2,1464.4,292,0,339.5,51.7
2019-09-22 20:30,25.2,57.8,1512,296.3,0,338.4,51.7
2019-09-22 20:45,25.2,58.2,1572.2,301.2,0,339,51.6
2019-09-22 21:00,25.3,57.2,1605.7,304.1,0,338.2,52.1
2019-09-22 21:15,25,58.6,1616.8,301.6,0,341.9,51.7
2019-09-22 21:30,24.8,58.1,1568.6,285,0,342.4,51.2
2019-09-22 21:45,25.3,56.9,1535,278.8,0,344,50.7
2019-09-22 22:00,25,56.8,1423.1,251.7,0,346.7,52
2019-09-22 22:15,24.9,57.8,1463.9,265.8,0,345.7,51.6
2019-09-22 22:30,24.7,58.8,1481.3,271.8,0,343.5,51.5
2019-09-22 22:45,24.8,58,1482.1,267.5,0,344.9,51.3
2019-09-22 23:00,24.5,59.5,1472.8,274.4,0,341.2,51.1
2019-09-22 23:15,24.7,58.4,1465.8,269.1,0,345.4,51.3
2019-09-22 23:30,24.6,59.2,1451.2,272.1,0,344,50.7
2019-09-22 23:45,25.1,58.1,1480.6,288.2,0,344,50.5
2019-09-23 0:00,25,58.4,1448.4,278.3,0,351.1,49.7
2019-09-23 0:15,25.3,57.4,1382.6,267.9,0,74.4,49.8
2019-09-23 0:30,25.4,56.6,1310.7,258.9,0,0,49.7
2019-09-23 0:45,25.5,56.1,1247.4,247.8,0,0,49.7
2019-09-23 1:00,25.5,55.9,1207.8,242.4,0,0,49.8
2019-09-23 1:15,25.5,55.9,1184.5,238.7,0,0,49.8
2019-09-23 1:30,25.5,55.7,1150.6,235,0,0,49.7
2019-09-23 1:45,25.4,55.8,1122.1,229.6,0,0,49.7
2019-09-23 2:00,25.4,55.8,1095,227.2,0,0,49.7
2019-09-23 2:15,25.4,55.7,1069.3,222.2,0,0,49.7
2019-09-23 2:30,25.4,55.5,1047.4,218.6,0,0,49.7
2019-09-23 2:45,25.4,55.6,1025.1,217.4,0,0,49.7
2019-09-23 3:00,25.4,55.5,1004.9,213.7,0,0,49.9
2019-09-23 3:15,24.9,56.4,992.8,202.8,0,278.4,52.4
2019-09-23 3:30,24.3,58.4,946.8,183.6,0,353.2,52.2
2019-09-23 3:45,24.3,59.9,862.4,179.3,0,106.2,51.9
2019-09-23 4:00,23.9,61.2,786.2,163.1,0,0,51.1
2019-09-23 4:15,23.8,61.7,698.2,129.4,0,0,51.1
2019-09-23 4:30,23.7,61.7,619.3,100.1,0,0,51.2
2019-09-23 4:45,23.7,61.7,574.8,84.2,0,0,51.2
2019-09-23 5:00,23.6,61.7,545.2,70.3,0,0,51.2
2019-09-23 5:15,23.6,61.6,515.5,55.4,0,0,51.2
2019-09-23 5:30,23.5,61.7,491.6,44.6,0,0,51.3
2019-09-23 5:45,23.5,61.5,477.3,35.8,0,0,51.1
2019-09-23 6:00,23.4,61.6,466.7,30.4,0,0,51.1
2019-09-23 6:15,23.5,61.2,458.7,26.1,0,0,51.5
2019-09-23 6:30,23.6,60.9,452.5,24.1,0,1.2,54.1
2019-09-23 6:45,23.6,60.8,450,34,0,5.2,51.5
2019-09-23 7:00,23.6,60.6,448.2,40.8,0,11.9,51.2
2019-09-23 7:15,23.6,60.6,447.2,45.7,0,172.7,51.3
2019-09-23 7:30,23.8,60.3,463.6,55.3,0,414.6,52
2019-09-23 7:45,23.8,60.5,500,61.6,0,433.1,51.8
2019-09-23 8:00,23.9,60.3,548.3,58.7,0,434.8,51.8
2019-09-23 8:15,24,60.1,616,72,0,436.7,52.1
2019-09-23 8:30,24.3,59.7,694.9,83.1,0,507.6,52.5
2019-09-23 8:45,24.6,59.6,793.9,105.3,0,534,51.8
2019-09-23 9:00,24.8,59.4,888,124.9,0,540.3,52.5
2019-09-23 9:15,25.2,59.1,980.8,184.3,0,568.1,52.8
2019-09-23 9:30,25.5,58.1,1080.9,181.3,0,581.4,52.4
2019-09-23 9:45,25.9,57.2,1143.1,179.5,0,567.5,52.4
2019-09-23 10:00,26,56.7,1179,176,0,576.7,52.2
2019-09-23 10:15,26.3,55.1,1119.7,150.1,0,616.2,51.8
2019-09-23 10:30,26.6,54.2,1123,148.1,0,610.9,51.9
2019-09-23 10:45,26.9,53.4,1190.7,161.6,0,615.8,52.4
2019-09-23 11:00,27,53.3,1297.4,230.3,0,597.4,52.2
2019-09-23 11:15,27.1,52.3,1346.1,237.4,0,663,52.2
2019-09-23 11:30,27.3,51,1403.5,238.8,0,631.3,52.3
2019-09-23 11:45,27.4,51.1,1413.7,238.6,0,578.4,52.2
2019-09-23 12:00,27.4,50.9,1394.9,228,0,616.1,52.5
2019-09-23 12:15,27.4,50.2,1357.7,208.5,0,648.9,52.6
2019-09-23 12:30,27.4,51.4,1387.9,212,0,588.8,52.7
2019-09-23 12:45,27.3,50.7,1451.2,210,0,562.3,52.6
2019-09-23 13:00,27.3,50.6,1493.1,212.4,0,634.5,52.9
2019-09-23 13:15,27.6,49.7,1569.3,214.8,0,638.2,53.2
2019-09-23 13:30,27.5,50.6,1685.4,221.8,0,631.9,53.5
2019-09-23 13:45,27.8,48.9,1801.7,224.6,0,547.7,53.2
2019-09-23 14:00,27.6,48.2,1928.3,227.1,0,570.9,53.3
2019-09-23 14:15,27.6,48.8,2152.5,257,0,581.1,53
2019-09-23 14:30,27.6,49.4,2361.1,278.7,0,561.4,53.3
2019-09-23 14:45,27.5,47.9,2510.2,276.5,0,489.2,53.2
2019-09-23 15:00,27.5,47.1,2600.6,276.5,0,450,53
2019-09-23 15:15,27.5,46.4,2665.3,276.8,0,472.6,52.6
2019-09-23 15:30,27.4,46,2753.3,288.1,0,457.7,52.9
2019-09-23 15:45,27.4,45.3,2751.2,290,0,433,52.5
2019-09-23 16:00,27.3,45.1,2730,286.1,0,393.2,52.8
2019-09-23 16:15,27.2,45.3,2684.5,283.1,0,379.1,52.8
2019-09-23 16:30,27.2,45,2607.5,274.3,0,378.9,53
2019-09-23 16:45,27.3,45.3,2569.8,300.7,0,371.5,52.9
2019-09-23 17:00,27.2,45.4,2462.1,328.2,0,364.8,53.2
2019-09-23 17:15,27.1,46.2,2305,310.2,0,354.8,52.2
2019-09-23 17:30,27.6,48,2056.4,279.1,0,351.8,52.1
2019-09-23 17:45,27.8,49.6,1873,276.3,0,351.2,52.3
2019-09-23 18:00,27.1,50.7,1735.7,249.5,0,352.7,52.7
2019-09-23 18:15,26.6,52.8,1816.5,274.7,0,347.6,52.5
2019-09-23 18:30,26.4,52.1,1930.7,280.8,0,345.7,52.7
2019-09-23 18:45,26.3,52.7,2077.6,296.3,0,343,52.7
2019-09-23 19:00,26.2,51.9,2252,309.7,0,341.2,53
2019-09-23 19:15,26.5,52.2,2354.6,327.5,0,338.4,53.4
2019-09-23 19:30,26.6,51.8,2520.3,342,0,338,53.1
2019-09-23 19:45,26.7,52,2623.7,357.5,0,335.4,53.7
2019-09-23 20:00,26.9,51.7,2714.5,382.4,0,335.9,53
2019-09-23 20:15,26.7,52.5,2980.7,430.5,0,335.5,53.5
2019-09-23 20:30,26.6,51.7,3254.5,454.3,0,339.3,53.3
2019-09-23 20:45,26.7,50.9,3527.3,472.2,0,338.6,53.3
2019-09-23 21:00,26.5,51.1,3811.4,490.1,0,337.4,53.3
2019-09-23 21:15,26.3,50.6,4050.6,503.6,0,337.9,53
2019-09-23 21:30,26.6,49.6,4321.1,521.3,0,340.9,53.1
2019-09-23 21:45,27.3,49.8,4570.7,549.9,0,341.5,52.3
2019-09-23 22:00,27,50.9,4588.8,546,0,343.8,53.1
2019-09-23 22:15,26.4,52.7,4689.4,556.4,0,345.6,52.8
2019-09-23 22:30,26,53.9,4730.4,560.5,0,346.9,53.1
2019-09-23 22:45,25.9,54.6,4709.3,561.9,0,349.3,51.6
2019-09-23 23:00,25.8,55.1,4678.2,561,0,349.6,51.7
2019-09-23 23:15,25.7,55.7,4652.5,560.3,0,349.6,51.7
2019-09-23 23:30,25.7,56,4618.7,559.1,0,349.4,51.1
2019-09-23 23:45,26.5,54.8,4597,561.7,0,348.9,50.6
2019-09-24 0:00,26.7,54.4,4497.8,550.3,0,349.2,50.2
2019-09-24 0:15,26.5,54.4,4398.3,546.5,0,147.5,50.1
2019-09-24 0:30,26.4,54.5,4314.2,542.2,0,0,50
2019-09-24 0:45,26.4,54,4055.8,527.8,0,0,50
2019-09-24 1:00,26.4,53.9,3884.4,516.7,0,0,50
2019-09-24 1:15,26.4,53.8,3768.3,509.3,0,0,50
2019-09-24 1:30,26.3,53.9,3695.4,506.3,0,0,49.9
2019-09-24 1:45,26.2,53.9,3612.1,501.3,0,0,49.9
2019-09-24 2:00,26.2,53.9,3526.4,495.1,0,0,49.9
2019-09-24 2:15,26.2,53.9,3466.2,490.1,0,0,49.9
2019-09-24 2:30,26.1,53.9,3389.1,483.8,0,0,49.9
2019-09-24 2:45,26.1,53.9,3312.4,476.4,0,0,49.9
2019-09-24 3:00,26,54,3246.2,472.6,0,0,49.9
2019-09-24 3:15,25.9,54.3,3191.7,470.4,0,19.5,50.3
2019-09-24 3:30,24.6,56.3,2670.8,396.6,0,349.9,52.5
2019-09-24 3:45,24,58.3,1557.6,243.2,0,352.4,52.3
2019-09-24 4:00,24.4,58.2,1022.6,146.9,0,59.4,50.7
2019-09-24 4:15,24.7,55.9,767.1,70.4,0,0,49.9
2019-09-24 4:30,24.6,55.2,662.8,36.9,0,0,49.9
2019-09-24 4:45,24.6,54.8,599.8,20.5,0,0,49.9
2019-09-24 5:00,24.5,54.6,571.2,20,0,0,49.8
2019-09-24 5:15,24.4,54.5,530.5,20,0,0,49.9
2019-09-24 5:30,24.3,54.5,503.6,20,0,0,50
2019-09-24 5:45,24.2,54.4,495.3,20,0,0,49.9
2019-09-24 6:00,24.3,54.3,504.2,20,0,0,49.8
2019-09-24 6:15,24.3,54.1,495.9,20,0,0.3,50
2019-09-24 6:30,23.6,56,523.4,21.2,0,4.2,51.6
2019-09-24 6:45,23.3,57,516,25.9,0,10.9,51.2
2019-09-24 7:00,23.4,56.8,523.7,53.9,0,121.7,51.3
2019-09-24 7:15,23.3,57,502.3,58.2,0,390.3,51.5
2019-09-24 7:30,23.5,56.9,514.8,66.5,0,408,51.4
2019-09-24 7:45,23.8,56.7,548.1,83.1,0,434.7,51.7
2019-09-24 8:00,23.9,56.9,593.6,109.7,0,468.4,51.6
2019-09-24 8:15,24.1,57.1,655.7,116,0,507.5,51.9
2019-09-24 8:30,24.4,56.9,726.5,123,0,531.1,52.1
2019-09-24 8:45,24.8,56.2,768.5,124.4,0,550.5,51.9
2019-09-24 9:00,25.1,55.6,821.9,141.8,0,560.9,52.3
2019-09-24 9:15,25.6,55.3,919.2,164.2,0,566.8,52.6
2019-09-24 9:30,26,54.9,991.6,177.2,0,573.4,52.7
2019-09-24 9:45,26.2,54.4,1057,185.7,0,578.9,52.6
2019-09-24 10:00,26.5,54.3,1158.8,198.7,0,592,52.6
2019-09-24 10:15,26.6,53.7,1197.8,195.7,0,598.8,52.8
2019-09-24 10:30,26.8,52.9,1194.5,192.6,0,601,52.6
2019-09-24 10:45,27,52.1,1139.7,169.2,0,618.6,52.7
2019-09-24 11:00,27,52,1090.3,158.5,0,634.7,52.4
2019-09-24 11:15,27.2,51,1100.1,165,0,664,52.5
2019-09-24 11:30,27.3,50.4,1050.2,160,0,684.1,52.6
2019-09-24 11:45,27.3,49.5,927.3,119.5,0,699.1,52.6
2019-09-24 12:00,27.5,48,863,108,0,705.1,52.8
2019-09-24 12:15,27.4,48.2,841.4,101.1,0,701.2,52.3
2019-09-24 12:30,27.2,46.1,835.3,85.7,0,685.9,52.6
2019-09-24 12:45,27.2,44.3,917.2,103.8,0,688.1,52.6
2019-09-24 13:00,27.5,43.3,1007.6,125.4,0,639.8,52.9
2019-09-24 13:15,27.6,42.7,1117.1,171.2,0,559.9,52.6
2019-09-24 13:30,27.5,43.4,1317.3,199.6,0,575.9,52.3
2019-09-24 13:45,27.5,43.3,1462.7,217.5,0,572.8,52.4
2019-09-24 14:00,27.5,43.3,1567.6,236.9,0,512,52.6
2019-09-24 14:15,27.6,43.2,1692.7,265.8,0,553.2,52.8
2019-09-24 14:30,27.6,43.6,1852.3,286.7,0,503.2,52.9
2019-09-24 14:45,27.5,44.1,2018.8,308.2,0,526.4,53.1
2019-09-24 15:00,27.5,43.7,2096,330.4,0,452,53
2019-09-24 15:15,27.2,44.2,2248.5,331.6,0,418,52.8
2019-09-24 15:30,27.1,44.3,2362,332.7,0,408.3,52.9
2019-09-24 15:45,27.2,44.3,2529.9,343.2,0,418.7,52.5
2019-09-24 16:00,27.2,44.2,2607.9,343.6,0,392.6,52.6
2019-09-24 16:15,27.3,44.5,2645.2,348.2,0,381.9,53.3
2019-09-24 16:30,27.3,44.6,2710.1,351.9,0,370.7,52.7
2019-09-24 16:45,27.1,44.9,2563.8,334.4,0,373,53
2019-09-24 17:00,26.9,45.3,2299.2,312.5,0,363.5,52.7
2019-09-24 17:15,27,45.8,2100.7,291.6,0,355,52.3
2019-09-24 17:30,27.4,48.2,2059,305.1,0,351.1,52.4
2019-09-24 17:45,27.1,50.3,1980.9,306.6,0,348.7,52.3
2019-09-24 18:00,27,50.4,1916.9,302.2,0,347.3,52.9
2019-09-24 18:15,26.9,52.5,1833.4,322.4,0,346.4,52.4
2019-09-24 18:30,26.9,51.6,1698.4,305.5,0,346.5,52.5
2019-09-24 18:45,26.7,53.2,1496.9,278.5,0,344.9,52.6
2019-09-24 19:00,26.9,52.5,1295.6,248.7,0,347.4,52.9
2019-09-24 19:15,27,52.7,1185.9,231.1,0,347,52.9
2019-09-24 19:30,27,53.5,1276.3,264.4,0,347.8,53
2019-09-24 19:45,26.9,54.7,1448.7,300.5,0,340.8,53.2
2019-09-24 20:00,27,55.4,1623.4,329.2,0,341.7,53.1
2019-09-24 20:15,26.9,56,1741.9,345.1,0,339.5,53.1
2019-09-24 20:30,26.9,56.3,1837.6,359.3,0,341.3,53.2
2019-09-24 20:45,27,55.9,1847.4,356.4,0,341.9,53.3
2019-09-24 21:00,26.9,56.6,1943.2,370.1,0,340.6,53.1
2019-09-24 21:15,26.3,51.6,1871.5,336.7,0,342.9,52.9
2019-09-24 21:30,25.8,46,1974,322.1,0,345.4,52.9
2019-09-24 21:45,26,48.6,2034.5,350.4,0,344.9,51.3
2019-09-24 22:00,26.2,53,1906.6,353.3,0,344.8,53
2019-09-24 22:15,25.8,57.6,1786.9,363.2,0,346.2,52.7
2019-09-24 22:30,26.2,54,1632.9,327.3,0,347.5,52.6
2019-09-24 22:45,25.9,47.7,1569.4,296.9,0,351.3,52.4
2019-09-24 23:00,25.5,44.9,1610.4,290.3,0,350.9,52.5
2019-09-24 23:15,24.9,46.4,1598.2,285.3,0,351.5,52.2
2019-09-24 23:30,25.4,52.7,1613.8,324.4,0,351.1,51.5
2019-09-24 23:45,25.8,53,1597,314.6,0,349.7,50.9
2019-09-25 0:00,26.1,52.3,1442.8,291.4,0,352.5,50.4
2019-09-25 0:15,26,52.1,1239.1,250.3,0,180.3,50.1
2019-09-25 0:30,25.9,52.1,991.3,197.1,0,0,50
2019-09-25 0:45,25.8,52.3,820.3,165.1,0,0,50
2019-09-25 1:00,25.7,52.6,735,150.4,0,0,49.9
2019-09-25 1:15,25.6,53,659.2,130.5,0,0,49.9
2019-09-25 1:30,25.5,53.1,601.9,112.3,0,0,50
2019-09-25 1:45,25.5,53.2,567.5,101.4,0,0,49.9
2019-09-25 2:00,25.4,53.3,531.8,94.6,0,0,49.9
2019-09-25 2:15,25.4,53.3,511,87.2,0,0,50
2019-09-25 2:30,25.4,53.1,491.5,81.3,0,0,50
2019-09-25 2:45,25.4,53.1,479.7,71.7,0,0,50
2019-09-25 3:00,25.3,53.2,474.2,63.7,0,0,50
2019-09-25 3:15,25.3,53.4,461.8,56.9,0,199.5,52.8
2019-09-25 3:30,25,53.8,455.5,32.5,0,351.9,50.8
2019-09-25 3:45,24.9,54.3,452.8,21,0,328.9,51.6
2019-09-25 4:00,24.7,56.5,448.4,33.9,0,0,50.1
2019-09-25 4:15,24.6,55.4,451.3,27.2,0,0,50
2019-09-25 4:30,24.5,55.2,455.8,20.9,0,0,50.1
2019-09-25 4:45,24.4,55,441,20,0,0,50
2019-09-25 5:00,24.4,54.8,432.7,20,0,0,50.1
2019-09-25 5:15,24.3,54.9,437,20,0,0,50
