timestamp(Asia/Seoul),temp(°C),humid,co2,voc,pm25,light,noise
2019-09-23 21:15,25.1,53.8,3991.9,561.4,5.3,370.5,53.2
2019-09-23 21:30,25.2,53.5,4226.5,582.8,5.1,374.9,52.9
2019-09-23 21:45,26.1,53.4,4379.8,613.6,5.6,375.2,52.6
2019-09-23 22:00,25.2,56.2,4469.5,685.4,5.3,377.9,53.5
2019-09-23 22:15,25,57.2,4545,757.8,5.1,385.8,53.1
2019-09-23 22:30,24.7,57.9,4488.7,730.6,4.5,389.4,52.7
2019-09-23 22:45,24.6,58.9,4501.5,743.5,4.2,390.2,51.8
2019-09-23 23:00,24.5,59.6,4482.7,742.4,3.9,389.3,51.8
2019-09-23 23:15,24.4,60.1,4433.9,725,3.7,393.1,51.7
2019-09-23 23:30,24.4,60.3,4450,733,3.5,394.4,51.2
2019-09-23 23:45,25.6,57.9,4453.1,691.7,3.4,393.3,50.7
2019-09-24 0:00,26,56.5,4253.9,615.4,3.6,393.6,50.4
2019-09-24 0:15,26.1,55.7,4050.6,580,3.9,166.2,50.2
2019-09-24 0:30,26,55.6,3968.4,578.9,4,0,50.2
2019-09-24 0:45,25.9,55.7,3841.7,574.5,4,0,50.2
2019-09-24 1:00,25.9,55.6,3742.3,570.6,3.9,0,50.2
2019-09-24 1:15,25.9,55.4,3621.8,564.9,3.9,0,50.2
2019-09-24 1:30,25.9,55.2,3549.8,560.1,4,0,50.1
2019-09-24 1:45,25.8,55.3,3482.9,556.3,4,0,50.1
2019-09-24 2:00,25.8,55.2,3424.4,552.4,3.9,0,50.1
2019-09-24 2:15,25.7,55.5,3362,544.8,3.9,0,50.1
2019-09-24 2:30,25.6,55.5,3239.7,533.7,4,0,50.1
2019-09-24 2:45,25.6,55.5,3147.5,525.8,4,0,50.1
2019-09-24 3:00,25.5,55.6,3069.5,519.3,4.1,0,50.2
2019-09-24 3:15,25.5,55.6,3026.1,515.3,4.1,22.1,50.9
2019-09-24 3:30,23.5,59.6,2389.5,422.2,5.4,392.8,52.9
2019-09-24 3:45,23,61.5,1510,289.6,6.8,393.6,52.6
2019-09-24 4:00,23.7,60.3,1126.7,218.2,7.8,66.3,50.8
2019-09-24 4:15,24.4,57.5,873.2,131,7.3,0,50
2019-09-24 4:30,24.4,56.4,687.4,65.3,6.8,0,50
2019-09-24 4:45,24.3,56,605.6,30.4,6.7,0,50
2019-09-24 5:00,24.2,55.9,564.5,20.3,6.9,0,49.9
2019-09-24 5:15,24.1,55.8,542.3,20.2,6.9,0,50.1
2019-09-24 5:30,24,56,539.6,21.5,7,0,50.3
2019-09-24 5:45,23.8,56.3,525.1,20.2,7.4,0,49.9
2019-09-24 6:00,23.9,55.9,509.9,20,7.1,0,49.9
2019-09-24 6:15,23.8,55.9,509,20,7.2,0.5,50.5
2019-09-24 6:30,22.8,58.6,509.3,20,7,5.6,52.6
2019-09-24 6:45,22.4,60.1,510.9,20,6.8,14.7,51.4
2019-09-24 7:00,22.3,60.3,501.9,34,6.5,144.1,51.6
2019-09-24 7:15,22.2,60.4,496.4,53.5,6.5,450.4,51.7
2019-09-24 7:30,22.5,60.2,515.9,53.8,6,473.4,51.6
2019-09-24 7:45,22.7,60.3,552.3,63.7,5.8,504.3,52.5
2019-09-24 8:00,22.9,60.4,604.1,93.3,5.7,545.8,52.1
2019-09-24 8:15,23.1,60.5,667,100.4,5.8,585.1,52.7
2019-09-24 8:30,23.3,60.5,728.2,105.1,5.6,612.5,52.7
2019-09-24 8:45,23.5,60.6,773.8,105.4,5.7,627.5,52.6
2019-09-24 9:00,23.6,60.7,836.8,131.9,5.7,640.9,52.7
2019-09-24 9:15,23.8,61,931.2,158.2,5.7,658.8,52.6
2019-09-24 9:30,24,60.9,982.3,150.1,5.7,674.5,52.5
2019-09-24 9:45,24,60.5,1009.5,140.6,5.7,691,52.5
2019-09-24 10:00,24.2,60.1,1058.4,147.4,5.3,702.4,52.5
2019-09-24 10:15,24.4,58.7,1048.3,129.8,5.2,706.4,52.9
2019-09-24 10:30,24.8,57.3,1019.9,116.8,5.3,714.7,53.1
2019-09-24 10:45,24.7,57.1,972.1,97.1,5.6,741.2,52.7
2019-09-24 11:00,24.9,55.8,925,77.4,6,765.3,52.6
2019-09-24 11:15,25.3,52.9,782.5,65.8,6.7,798.4,52.9
2019-09-24 11:30,25.4,52.8,819.6,74.4,6.4,824.8,52.7
2019-09-24 11:45,25.3,53.1,772.3,57.4,6.2,866.1,52.9
2019-09-24 12:00,25.7,51.1,699.6,36.9,6,909.7,53.2
2019-09-24 12:15,25.6,51.5,750.2,56,5.3,916.8,52.6
2019-09-24 12:30,26,48,675.1,35.7,6.1,903.2,53.1
2019-09-24 12:45,26.8,43.2,607.7,30.6,6.1,910.5,53
2019-09-24 13:00,27,43.1,707,66.3,5.1,823.4,53.3
2019-09-24 13:15,26.8,44.2,851.9,127.5,5.1,702.3,53
2019-09-24 13:30,26.5,45.9,966.3,174.9,5,724,52.8
2019-09-24 13:45,26.6,45.4,996.1,174.4,5.4,727,52.6
2019-09-24 14:00,26.4,45.7,1117.2,211.8,5.1,627.1,52.8
2019-09-24 14:15,26.7,45.6,1095.5,201.7,6,706.9,53
2019-09-24 14:30,26,47.5,1525.3,315.1,4.7,589.3,53.5
2019-09-24 14:45,26.2,47.2,1552.3,321.8,5.7,562.3,53.8
2019-09-24 15:00,25.9,47.7,1708.8,342.1,6.1,472.5,52.9
2019-09-24 15:15,25.7,48,1898.2,348.7,5.5,461.1,53.3
2019-09-24 15:30,25.5,48.5,2038.5,359.7,5.6,460.6,52.9
2019-09-24 15:45,25.5,49.3,2192.7,363.8,6.2,463.1,52.9
2019-09-24 16:00,25.4,49.2,2164.4,350.7,6,443.3,53
2019-09-24 16:15,25.3,49.6,2270.2,357.7,6.1,429,53.7
2019-09-24 16:30,25.3,49.7,2264.7,345.3,6.2,417.2,53
2019-09-24 16:45,25.2,49.8,1973.9,308.8,6.7,423.6,53.5
2019-09-24 17:00,25.2,50.3,1750.4,287.1,7.4,412.9,53.1
2019-09-24 17:15,25.6,50,1429.1,230.5,9,405.6,52.4
2019-09-24 17:30,26.5,50.4,1532.6,280.2,9.6,395.9,53.1
2019-09-24 17:45,26.5,51.2,1520.9,271.5,10.1,393.3,52.9
2019-09-24 18:00,25.4,55,1622.1,302.3,9.4,387.4,53.4
2019-09-24 18:15,25.4,56.2,1618.4,323.1,8.9,384.4,53
2019-09-24 18:30,25.4,55.8,1505.3,305.6,9.4,385,53.3
2019-09-24 18:45,25.3,57.1,1297.7,269.8,10.6,390.3,53.5
2019-09-24 19:00,25.1,57.6,1098.4,223.7,12.4,392,53.7
2019-09-24 19:15,25.1,58.4,1066.6,227,12.8,389.2,53.6
2019-09-24 19:30,25.1,59.2,1159.4,255.6,12.5,388.2,53.4
2019-09-24 19:45,25.1,60.3,1324.5,287.5,12.3,385.6,53.5
2019-09-24 20:00,25.1,61,1479.4,317.4,12.9,383.9,53.2
2019-09-24 20:15,25.1,61.1,1555.1,329.3,13.6,383.8,53.5
2019-09-24 20:30,25.1,61.4,1639,341.8,14.4,386.4,53.5
2019-09-24 20:45,25,61.6,1708.3,355,14.2,387.4,53.4
2019-09-24 21:00,25,61.6,1738.4,359.3,14.4,388,53.4
2019-09-24 21:15,23.9,57.6,1705.8,344.1,13.9,387.4,53
2019-09-24 21:30,24.8,49.9,1648.4,315,13.4,392.2,53.1
2019-09-24 21:45,25.4,50.6,1818.5,369.9,13.6,390.9,52
2019-09-24 22:00,24.2,60.4,1627.1,361.3,14.1,389.7,53
2019-09-24 22:15,23.9,63.9,1529.9,379.6,13.5,390,52.7
2019-09-24 22:30,24.2,60.1,1477.9,343.7,12.7,391.5,52.8
2019-09-24 22:45,24.9,51.9,1401.9,304.2,11.9,394.7,52.7
2019-09-24 23:00,24.9,48.9,1390.3,295.5,11.2,393.5,52.8
2019-09-24 23:15,24.6,48.7,1405.1,308.4,10.4,393.8,52.5
2019-09-24 23:30,23.2,59.8,1499.6,370,10.1,390.3,51.6
2019-09-24 23:45,24.6,56.7,1505.4,358.8,10.9,389.2,51.1
